Differentiable motif activity epsilon cells;names;scores;logfoldchanges;pvals;pvals_adj;Motif_ID;direct_TF;TF_name
3921;M08134_2.00;-2.8777506;-0.3224892;0.00400521666320877;0.00814863769030364;M08134_2.00;;['Pbx4', 'Pbx2', 'Pbx3', 'Pbx1']
3922;M10741_2.00;-2.879828;-0.2815669;0.00397892328078929;0.00810062444504631;M10741_2.00;;['A1JVI6_MOUSE', 'Lhx2', 'Sebox', 'Meox1', 'Dlx3', 'Mnx1', 'Evx2', 'Evx1', 'Vax1', 'Phox2a', 'Phox2b', 'Alx3', 'Hoxa2', 'Lhx1', 'Lhx9', 'Vsx2', 'Barx1', 'Msx2', 'Otp', 'Dlx2', 'Esx1', 'Rax', 'Lbx1', 'Msx3', 'Lhx4', 'Mixl1', 'Prrx1', 'Lmx1a', 'Lhx6', 'Lhx3', 'Shox2', 'Nkx1-1', 'Uncx', 'Lhx5', 'Pdx1', 'Nobox', 'Dlx5', 'Isx', 'Barx2', 'Vsx1', 'Emx1', 'Gbx2', 'Vax2', 'Lbx2', 'Arx', 'Gsx2', 'Alx1', 'Lmx1b', 'En2', 'Prrx2', 'Alx4', 'Hesx1', 'Prrxl1', 'Emx2', 'Prop1', 'Msx1', 'Nkx1-2', 'Hoxb3', 'Gsx1', 'Bsx', 'En1', 'Gbx1', 'Noto', 'Hoxb2', 'Hoxd3', 'Hoxa3', 'Lhx8']
3923;M02967_2.00;-2.8801365;-0.25164816;0.0039750317178183;0.0080954421777715;M02967_2.00;;['Etv3', 'Etv1', 'Etv2', 'Elk3', 'Gabpa', 'Elk1', 'Etv5', 'Fli1', 'Etv4', 'Ets2', 'Elk4', 'Elf4', 'Ets1', 'Elf1', 'Elf2', 'Erg', 'Erf', 'Fev', 'XP_911724.4']
3924;M09488_2.00;-2.880774;-0.46314228;0.00396700010394526;0.00808730122885655;M09488_2.00;;['Bach1', 'Bach2']
3925;M02767_2.00;-2.8855045;-0.21227905;0.00390786945030577;0.00797757191925964;M02767_2.00;;['Tfap2a', 'Tfap2b', 'Tfap2c', 'Tfap2e', 'Tfap2d']
3926;M07852_2.00;-2.885669;-0.23370977;0.00390582721407923;0.00797611031085653;M07852_2.00;;['Rest']
3927;M04661_2.00;-2.887705;-0.26864195;0.00388063464161427;0.00792735622780849;M04661_2.00;;['Ybx2', 'Ybx1', 'Ybx3']
3928;M04714_2.00;-2.892415;-0.2509847;0.00382292557371672;0.00781743434217354;M04714_2.00;;['Elf3', 'Spic', 'Ehf', 'Elf5', 'Etv6', 'Elf4', 'Elf1', 'Elf2']
3929;M04441_2.00;-2.8927236;-0.391714;0.00381917285396468;0.00781507504040273;M04441_2.00;;['Snai1']
3930;M09510_2.00;-2.8930116;-0.21654877;0.00381567333581571;0.00781057162750024;M09510_2.00;;['Zfp523', 'Zfp143']
3931;M05192_2.00;-2.8940399;-0.432854;0.00380319882910821;0.00778768735384977;M05192_2.00;;['Pknox1', 'Pknox2', 'Tgif1', 'Tgif2']
3932;M03555_2.00;-2.894801;-0.25038174;0.0037939915655387;0.007771479998348;M03555_2.00;;['Tbx15', 'Tbx22', 'Tbx20', 'Tbx18']
3933;M02821_2.00;-2.894801;-0.25038174;0.0037939915655387;0.007771479998348;M02821_2.00;;['Mga']
3934;M05166_2.00;-2.8957675;-0.42867473;0.00378232506137588;0.00775286398061165;M05166_2.00;;['Meox1', 'Dlx3', 'Mnx1', 'Evx2', 'Evx1', 'Vax1', 'Nanog', 'Hoxa2', 'Dlx4', 'Barx1', 'Msx2', 'Dlx2', 'Rax', 'Tlx1', 'Lbx1', 'Msx3', 'Barhl1', 'Nkx1-1', 'Uncx', 'Pdx1', 'Dlx6', 'Dlx5', 'Barx2', 'Emx1', 'Barhl2', 'Gbx2', 'Vax2', 'Lbx2', 'Arx', 'Meox2', 'Hmx3', 'Tlx3', 'Dlx1', 'Emx2', 'Msx1', 'Nkx1-2', 'Hmx2', 'Bsx', 'Hmx1', 'Gbx1', 'Tlx2', 'Hoxb2']
3935;M02755_2.00;-2.8978038;-0.23873653;0.00375785753104958;0.0077053376037273;M02755_2.00;;['Tfap2a', 'Tfap2b', 'Tfap2c', 'Tfap2e', 'Tfap2d']
3936;M02392_2.00;-2.898503;-0.26415095;0.00374948778487026;0.00769079793254084;M02392_2.00;;['Pparg', 'Rarg', 'Nr1h3', 'Ppard', 'Nr2f6', 'Nr2c2', 'Nr2c1', 'Rxrg', 'Rxra', 'Rarb', 'Esr1', 'Nr1d1', 'Esr2', 'Nr1d2', 'Thrb', 'Ppara', 'Nr4a1', 'Nr5a2', 'Rorc', 'Nr2f2', 'Rora', 'Rorb', 'Rara', 'Rxrb', 'Nr1h5', 'Thra', 'Nr1h2', 'Nr6a1', 'Nr2f1']
3937;M00463_2.00;-2.902308;-0.2533905;0.00370424271689016;0.00760058536314482;M00463_2.00;Hdx;['Hdx']
3938;M07936_2.00;-2.909383;-0.26765534;0.0036214286914744;0.00744081727042263;M07936_2.00;;['Zfp110']
3939;M05234_2.00;-2.9111106;-0.23359199;0.00360146413502021;0.00740232580588229;M05234_2.00;;['Evx2', 'Evx1', 'Vax1', 'Tlx1', 'Lbx1', 'Barhl1', 'Nkx1-1', 'Emx1', 'Barhl2', 'Vax2', 'Meox2', 'Hmx3', 'Tlx3', 'Emx2', 'Nkx1-2', 'Hmx2', 'Hmx1', 'Tlx2']
3940;M02806_2.00;-2.9140518;-0.5732316;0.00356770700128428;0.00734046866429137;M02806_2.00;;['Olig1']
3941;M04451_2.00;-2.9171164;-0.2884891;0.00353283991797163;0.00727370738332126;M04451_2.00;;['Zfp384']
3942;M04803_2.00;-2.9177744;-0.2428268;0.00352539224677204;0.00726085923701611;M04803_2.00;;['Spi1', 'Spic', 'Spib']
3943;M09274_2.00;-2.918042;-0.21194032;0.00352237071310153;0.00725712143494095;M09274_2.00;;['Pparg', 'Rarg', 'Ppard', 'Nr2f6', 'Nr2c2', 'Nr2c1', 'Rxrg', 'Rxra', 'Rarb', 'Nr4a1', 'Nr4a2', 'Rorc', 'Nr4a3', 'Nr2f2', 'Rora', 'Rorb', 'Rara', 'Rxrb', 'Nr2f1']
3944;M05130_2.00;-2.9195228;-0.25781223;0.0035056786888438;0.00722768311097245;M05130_2.00;;['Cdx1', 'Cdx2', 'Cdx4']
3945;M01246_2.00;-2.9212708;-0.27209917;0.00348606549175916;0.00719217765606848;M01246_2.00;;['Hdx']
3946;M08364_2.00;-2.9252198;-0.22758368;0.00344212976895378;0.00710884904893134;M08364_2.00;;['Zbtb6']
3947;M02123_2.00;-2.9261866;-0.25322002;0.00343145174700981;0.00709166694382029;M02123_2.00;;['Otx1', 'Gsc', 'Pitx1', 'Otx2', 'Gsc2', 'Pitx3', 'Pitx2', 'Dmbx1', 'Crx']
3948;M09043_2.00;-2.929539;-0.20876066;0.00339465266551082;0.00702044055377651;M09043_2.00;E2f6;['E2f4', 'E2f3', 'E2f2', 'E2f1', 'E2f5', 'E2f6']
3949;M03243_2.00;-2.933817;-0.39286193;0.00334821618950751;0.00693155668285653;M03243_2.00;;['Hoxa4', 'Meox1', 'Mnx1', 'Vax1', 'Msx2', 'Hoxc5', 'Dlx2', 'Tlx1', 'Msx3', 'Barhl1', 'Nkx1-1', 'Pdx1', 'Emx1', 'Barhl2', 'Gbx2', 'Vax2', 'Lbx2', 'Gsx2', 'Meox2', 'Hoxa5', 'Hoxb4', 'Hoxb5', 'En2', 'Hmx3', 'Tlx3', 'Hesx1', 'Emx2', 'Msx1', 'Nkx1-2', 'Hoxb3', 'Hmx2', 'Gsx1', 'Bsx', 'En1', 'Hmx1', 'Gbx1', 'Tlx2', 'Hoxc4', 'Hoxd3', 'Hoxa3', 'Hoxd4']
3950;M04425_2.00;-2.9354007;-0.26790148;0.00333117299356522;0.00689864820361614;M04425_2.00;;['Bcl6']
3951;M04705_2.00;-2.9362028;-0.2457578;0.00332257090282939;0.00688320406807303;M04705_2.00;;['E2f7', 'E2f8']
3952;M02741_2.00;-2.9410567;-0.30855808;0.0032709474391525;0.00678326824105627;M02741_2.00;;['Pknox1', 'Meis1', 'Meis2', 'Pknox2', 'Meis3', 'Tgif1', 'Tgif2']
3953;M04607_2.00;-2.9422495;-0.41377935;0.00325837268369567;0.00676185414760034;M04607_2.00;;['Snai3']
3954;M02784_2.00;-2.9483786;-0.55747837;0.00319445619981704;0.00663379129340458;M02784_2.00;;['Bhlhe22', 'Bhlhe23']
3955;M09755_2.00;-2.95206;-0.19613189;0.00315661485461068;0.00655973798743215;M09755_2.00;;['Tfap2a', 'Tfap2b', 'Tfap2c', 'Tfap2e', 'Tfap2d']
3956;M02523_2.00;-2.9559267;-0.23996171;0.00311731120458375;0.0064847836680618;M02523_2.00;;['Lin54']
3957;M02879_2.00;-2.9568112;-0.27439937;0.00310838446790408;0.00646845127680801;M02879_2.00;;['Sp1', 'Sp4', 'Sp3', 'Sp8', 'Sp9']
3958;M03911_2.00;-2.9570167;-0.26187703;0.00310631182580875;0.00646637567338658;M03911_2.00;;['Hsf2', 'Hsf1']
3959;M05441_2.00;-2.9607189;-0.25916594;0.00306921909750176;0.00639137245580873;M05441_2.00;;['Pax3', 'Pax7']
3960;M00411_2.00;-2.9615004;-0.24135071;0.00306144023414072;0.00637738190790519;M00411_2.00;Gsc;['Otx1', 'Gsc', 'Pitx1', 'Otx2', 'Gsc2', 'Pitx3', 'Pitx2', 'Dmbx1', 'Crx', 'Obox6', 'Obox1', 'Obox3', 'Rhox9', 'Obox5', 'ENSMUSG00000097436']
3961;M02255_2.00;-2.9685345;-0.2560835;0.00299223533393529;0.0062397029467014;M02255_2.00;Irf7;['Irf7']
3962;M07982_2.00;-2.9719281;-0.2554094;0.00295936003778946;0.00617543069648364;M07982_2.00;;['Srf']
3963;M04179_2.00;-2.9763088;-0.5878285;0.0029174084099812;0.00610058907427919;M04179_2.00;;['Neurog2', 'Neurog3']
3964;M03481_2.00;-2.9792707;-0.28036034;0.00288935501994163;0.00604402820519268;M03481_2.00;;['Nfix', 'Nfib', 'Nfia', 'Nfic']
3965;M00509_2.00;-2.9879706;-0.23951966;0.00280836625379244;0.00588075022643027;M00509_2.00;Hoxd10;['Hoxb6', 'Hoxa10', 'Hoxc11', 'Hoxc8', 'Hoxc6', 'Hoxd12', 'Hoxb9', 'Hoxc10', 'Hoxd8', 'Hoxc9', 'Hoxa11', 'Hoxa9', 'Hoxd11', 'Hoxa6', 'Hoxd9', 'Hoxc12', 'Hoxd10', 'Hoxb8']
3966;M03929_2.00;-2.9883614;-0.26869324;0.0028047775882721;0.00587528123158079;M03929_2.00;;['Pparg', 'Rarg', 'Nr1h3', 'Ppard', 'Nr2f6', 'Nr2c2', 'Nr2c1', 'Rxrg', 'Rxra', 'Rarb', 'Esr1', 'Nr1d1', 'Esr2', 'Nr1d2', 'Thrb', 'Ppara', 'Nr5a2', 'Rorc', 'Nr2f2', 'Rora', 'Rorb', 'Rara', 'Rxrb', 'Nr1h5', 'Thra', 'Nr1h2', 'Nr6a1', 'Nr2f1']
3967;M05631_2.00;-2.990418;-0.25746182;0.00278595880569483;0.00583789416635844;M05631_2.00;;['Ppard', 'Nr2f6', 'Rxrg', 'Rxra', 'Thrb', 'Rorc', 'Nr2f2', 'Rora', 'Rorb', 'Nr1h5', 'Thra', 'Nr2f1']
3968;M05681_2.00;-2.9984188;-0.284743;0.00271384546360991;0.00569471968532799;M05681_2.00;;['Pparg', 'Rarg', 'Ppard', 'Nr2f6', 'Nr2c2', 'Nr2c1', 'Rxrg', 'Rxra', 'Rarb', 'Hnf4g', 'Hnf4a', 'Ppara', 'Nr4a1', 'Nr5a2', 'Nr5a1', 'Nr4a2', 'Rorc', 'Nr4a3', 'Nr2f2', 'Rora', 'Rorb', 'Rara', 'Rxrb', 'Nr1h4', 'Thra', 'Nr6a1', 'Nr2f1']
3969;M05600_2.00;-3.0053294;-0.27884603;0.00265293454099741;0.00557468495092887;M05600_2.00;;['Pparg', 'Rarg', 'Nr1h3', 'Ppard', 'Nr2f6', 'Nr2c2', 'Nr2c1', 'Rxrg', 'Rxra', 'Rarb', 'Nr1d2', 'Ppara', 'Nr4a1', 'Nr5a2', 'Nr4a2', 'Rorc', 'Nr4a3', 'Nr2f2', 'Rora', 'Rorb', 'Rara', 'Rxrb', 'Nr1h4', 'Nr1h5', 'Nr1h2', 'Nr6a1', 'Nr2f1']
3970;M05524_2.00;-3.0054939;-0.2721278;0.00265149963208963;0.00557468495092887;M05524_2.00;;['Hsf2', 'Hsf1', 'Hsf4', 'Hsf3']
3971;M09211_2.00;-3.005535;-0.38410774;0.00265114101572068;0.00557468495092887;M09211_2.00;Tgif1;['Pknox1', 'Meis1', 'Meis2', 'Pknox2', 'Meis3', 'Tgif1', 'Tgif2']
3972;M05318_2.00;-3.0083938;-0.45511523;0.00262632551726337;0.00553036472717855;M05318_2.00;;['Pknox1', 'Meis1', 'Meis2', 'Pknox2', 'Meis3', 'Tgif1', 'Tgif2']
3973;M09127_2.00;-3.0084555;-0.2963043;0.00262579227959576;0.00553036472717855;M09127_2.00;Tcfcp2l1;['Tfcp2', 'Ubp1', 'Tcfcp2l1']
3974;M05423_2.00;-3.0100803;-0.255757;0.00261178592442884;0.00550553121258853;M05423_2.00;;['Pax3', 'Pax7']
3975;M00194_2.00;-3.0113144;-0.2616791;0.00260119386130163;0.00549232277202724;M00194_2.00;Hbp1;['Hbp1']
3976;M02875_2.00;-3.016703;-0.25012308;0.00255540049326591;0.00539992219483528;M02875_2.00;;['Gli3', 'Gli1', 'Gli2']
3977;M02144_2.00;-3.018081;-0.27702788;0.00254380895709538;0.00537731707134328;M02144_2.00;;['Otx1', 'Gsc', 'Pitx1', 'Otx2', 'Gsc2', 'Pitx3', 'Pitx2', 'Dmbx1', 'Crx', 'Obox6', 'Obox1', 'Obox3', 'Rhox9', 'Obox5', 'ENSMUSG00000097436']
3978;M05246_2.00;-3.0184717;-0.49052125;0.00254053056852433;0.00537227525988232;M05246_2.00;;['Pknox1', 'Meis1', 'Meis2', 'Pknox2', 'Meis3', 'Tgif1', 'Tgif2']
3979;M05761_2.00;-3.0207958;-0.3758213;0.00252111248874825;0.00533496499202393;M05761_2.00;;['Sox9', 'Sox8', 'Sox17', 'Sox10', 'Sox30', 'Sox15', 'Sox5', 'Sox3', 'Sox18', 'Sox12', 'Sox6', 'Sox14', 'Sox21', 'Sox7', 'Sox11', 'Sry', 'Sox13', 'Sox2', 'Sox4', 'Sox1']
3980;M10873_2.00;-3.024642;-0.27736253;0.00248927616268039;0.00526944978611753;M10873_2.00;;['Hsf2', 'Hsf1']
3981;M07578_2.00;-3.0310178;-0.26624465;0.00243730866921429;0.00516307655394672;M07578_2.00;;['Zfp13']
3982;M09501_2.00;-3.0316348;-0.23477298;0.00243233261596812;0.00515616790709633;M09501_2.00;;['Rest']
3983;M02669_2.00;-3.0322518;-0.25649378;0.00242736586209093;0.00514745355945518;M02669_2.00;;['Zfp423']
3984;M04656_2.00;-3.0356455;-0.32601568;0.00240021425080954;0.00509526597400938;M04656_2.00;;['Scrt1', 'Scrt2']
3985;M03144_2.00;-3.0471425;-0.25985822;0.00231028121288995;0.00490781745472278;M03144_2.00;;['Hoxa4', 'Sebox', 'Meox1', 'Dlx3', 'Mnx1', 'Evx2', 'Evx1', 'Vax1', 'Phox2a', 'Nanog', 'Phox2b', 'Alx3', 'Hoxa2', 'Hoxb1', 'Dlx4', 'Vsx2', 'Barx1', 'Msx2', 'Otp', 'Hoxc5', 'Dlx2', 'Rax', 'Msx3', 'Mixl1', 'Prrx1', 'Barhl1', 'Shox2', 'Nkx1-1', 'Uncx', 'Pdx1', 'Dlx6', 'Dlx5', 'Hoxa1', 'Isx', 'Barx2', 'Vsx1', 'Emx1', 'Barhl2', 'Gbx2', 'Vax2', 'Arx', 'Gsx2', 'Meox2', 'Alx1', 'Hoxa5', 'Hoxb4', 'Hoxb5', 'En2', 'Prrx2', 'Alx4', 'Prrxl1', 'Dlx1', 'Hoxd1', 'Emx2', 'Prop1', 'Msx1', 'Nkx1-2', 'Hoxb3', 'Gsx1', 'Bsx', 'En1', 'Gbx1', 'Hoxc4', 'Hoxb2', 'Hoxd3', 'Hoxa3', 'Hoxd4']
3986;M09300_2.00;-3.0508242;-0.26625258;0.0022821423950323;0.00484975419212872;M09300_2.00;Rarg;['Pparg', 'Rarg', 'Nr1h3', 'Ppard', 'Nr2f6', 'Nr2c2', 'Nr2c1', 'Rxrg', 'Rxra', 'Rarb', 'Esr1', 'Nr1d1', 'Esr2', 'Nr1d2', 'Ppara', 'Nr4a1', 'Nr5a2', 'Nr4a2', 'Rorc', 'Nr4a3', 'Nr2f2', 'Rora', 'Rorb', 'Rara', 'Rxrb', 'Nr1h4', 'Nr1h5', 'Nr1h2', 'Nr6a1', 'Nr2f1']
3987;M09289_2.00;-3.0508242;-0.26625258;0.0022821423950323;0.00484975419212872;M09289_2.00;;['Pparg', 'Rarg', 'Nr1h3', 'Ppard', 'Nr2f6', 'Nr2c2', 'Nr2c1', 'Rxrg', 'Rxra', 'Rarb', 'Esr1', 'Nr1d1', 'Esr2', 'Nr1d2', 'Ppara', 'Nr4a1', 'Nr5a2', 'Nr4a2', 'Rorc', 'Nr4a3', 'Nr2f2', 'Rora', 'Rorb', 'Rara', 'Rxrb', 'Nr1h4', 'Nr1h5', 'Nr1h2', 'Nr6a1', 'Nr2f1']
3988;M00415_2.00;-3.0527575;-0.25772506;0.00226749163994528;0.00482202783685677;M00415_2.00;Pitx1;['Otx1', 'Gsc', 'Pitx1', 'Otx2', 'Gsc2', 'Pitx3', 'Pitx2', 'Dmbx1', 'Crx']
3989;M08909_2.00;-3.0567474;-0.27505133;0.00223752704086349;0.00475998854748959;M08909_2.00;;['Gfi1b', 'Gfi1']
3990;M04313_2.00;-3.0570765;-0.27947727;0.00223507200230307;0.00475644834460392;M04313_2.00;;['Creb3l1', 'Creb3l2']
3991;M08855_2.00;-3.0584545;-0.266832;0.00222481831453456;0.00473630348446402;M08855_2.00;;['Prdm6']
3992;M09030_2.00;-3.058948;-0.2257133;0.00222115585058298;0.00473018105007297;M09030_2.00;;['E2f4', 'E2f3', 'E2f2', 'E2f1', 'E2f5', 'E2f6']
3993;M06945_2.00;-3.0623212;-0.28428304;0.00219627652188485;0.00468051275783682;M06945_2.00;;['Hsf1']
3994;M03362_2.00;-3.0638638;-0.27668464;0.00218498411632419;0.0046580980062296;M03362_2.00;;['Rxrg', 'Hnf4g', 'Hnf4a', 'Nr2e1', 'Nr2f2', 'Rxrb', 'Nr6a1', 'Nr2f1']
3995;M04518_2.00;-3.0665169;-0.22983532;0.00216568560024012;0.00461859333327805;M04518_2.00;;['Sp1', 'Sp4', 'Sp6', 'Sp8', 'Sp7', 'Sp9', 'Sp5']
3996;M03082_2.00;-3.0665581;-0.27775964;0.00216538763238744;0.00461859333327805;M03082_2.00;;['Otx1', 'Gsc', 'Pitx1', 'Otx2', 'Gsc2', 'Pitx3', 'Pitx2', 'Dmbx1', 'Crx']
3997;M08988_2.00;-3.0711856;-0.15276802;0.0021321051948674;0.00455505529020695;M08988_2.00;Maz;['Maz']
3998;M08098_2.00;-3.0738182;-0.23334505;0.0021133811657772;0.00451665754477047;M08098_2.00;Gfi1b;['Gfi1b', 'Gfi1']
3999;M09353_2.00;-3.074353;-0.26788858;0.00210959632241073;0.0045101714479126;M09353_2.00;Rel;['Rel']
4000;M09350_2.00;-3.074353;-0.26788858;0.00210959632241073;0.0045101714479126;M09350_2.00;;['Rel']
4001;M02098_2.00;-3.0762453;-0.41334388;0.00209625365920284;0.00448643042934018;M02098_2.00;Nanog;['Meox1', 'Dlx3', 'Mnx1', 'Evx2', 'Evx1', 'Nanog', 'Hoxa2', 'Hoxb1', 'Dlx4', 'Barx1', 'Msx2', 'Dlx2', 'Msx3', 'Barhl1', 'Pdx1', 'Dlx6', 'Dlx5', 'Hoxa1', 'Barx2', 'Barhl2', 'Gbx2', 'Meox2', 'Dlx1', 'Hoxd1', 'Msx1', 'Hoxb3', 'Hmx2', 'Bsx', 'Gbx1', 'Hoxb2', 'Hoxd3', 'Hoxa3']
4002;M09213_2.00;-3.0778701;-0.3382426;0.00208485818650917;0.00446521977694664;M09213_2.00;Pbx1;['Pbx1']
4003;M05584_2.00;-3.0868785;-0.2823725;0.00202270256380182;0.00433364204442613;M05584_2.00;;['Pparg', 'Rarg', 'Ppard', 'Nr2f6', 'Nr2c2', 'Nr2c1', 'Rxrg', 'Rxra', 'Rarb', 'Nr1d1', 'Nr1d2', 'Thrb', 'Ppara', 'Nr4a1', 'Nr4a2', 'Rorc', 'Nr4a3', 'Nr2f2', 'Rora', 'Rorb', 'Rara', 'Rxrb', 'Thra', 'Nr6a1', 'Nr2f1']
4004;M08039_2.00;-3.0882359;-0.2473354;0.00201348546980193;0.00431850984856949;M08039_2.00;Rela;['Rela']
4005;M05857_2.00;-3.0897374;-0.25555506;0.00200333570840212;0.00429827361767048;M05857_2.00;;['Zfp777']
4006;M02795_2.00;-3.089943;-0.58710647;0.00200194899273703;0.00429683127848698;M02795_2.00;;['Neurod1', 'Neurod6', 'Neurod2', 'Neurod4']
4007;M04444_2.00;-3.0927608;-0.40264073;0.00198303948719719;0.00426080724401711;M04444_2.00;;['Snai1']
4008;M09175_2.00;-3.0927608;-0.36616084;0.00198303948719719;0.00426080724401711;M09175_2.00;Pknox1;['Pknox1', 'Meis1', 'Meis2', 'Pknox2', 'Meis3', 'Tgif1', 'Tgif2']
4009;M09150_2.00;-3.0927608;-0.36616084;0.00198303948719719;0.00426080724401711;M09150_2.00;;['Pknox1', 'Meis1', 'Meis2', 'Pknox2', 'Meis3', 'Tgif1', 'Tgif2']
4010;M01912_2.00;-3.095126;-0.2979144;0.00196729326327083;0.00423302385878739;M01912_2.00;;['Kmt2a']
4011;M09159_2.00;-3.0961955;-0.36977363;0.00196021098476921;0.00421929451052327;M09159_2.00;;['Pknox1', 'Meis1', 'Meis2', 'Pknox2', 'Meis3', 'Tgif1', 'Tgif2']
4012;M08977_2.00;-3.0971828;-0.26111472;0.00195369427951953;0.00420677314609039;M08977_2.00;Gfi1b;['Gfi1b', 'Gfi1']
4013;M03171_2.00;-3.097306;-0.43185306;0.00195288109136347;0.00420652825338823;M03171_2.00;;['Pknox1', 'Pknox2', 'Tgif1', 'Tgif2']
4014;M05746_2.00;-3.102489;-0.5623607;0.00191900649271874;0.00413800826361079;M05746_2.00;;['Nfix', 'Nfib', 'Nfia', 'Nfic']
4015;M02946_2.00;-3.1037025;-0.28231862;0.00191115388676243;0.00412255361369773;M02946_2.00;;['Cux1', 'Cux2']
4016;M09639_2.00;-3.104052;-0.37564853;0.0019088967540148;0.00411916220977575;M09639_2.00;Sox3;['Sox9', 'Sox8', 'Sox17', 'Sox10', 'Sox30', 'Sox15', 'Sox5', 'Sox3', 'Sox18', 'Sox12', 'Sox6', 'Sox14', 'Sox21', 'Sox7', 'Sox11', 'Sry', 'Sox13', 'Sox2', 'Sox4', 'Sox1']
4017;M08170_2.00;-3.104052;-0.37564853;0.0019088967540148;0.00411916220977575;M08170_2.00;Sox2;['Sox9', 'Sox8', 'Sox17', 'Sox10', 'Sox30', 'Sox15', 'Sox5', 'Sox3', 'Sox18', 'Sox12', 'Sox6', 'Sox14', 'Sox21', 'Sox7', 'Sox11', 'Sry', 'Sox13', 'Sox2', 'Sox4', 'Sox1']
4018;M05652_2.00;-3.1079187;-0.24414168;0.00188409824253599;0.00407295716413064;M05652_2.00;;['Pparg', 'Rarg', 'Nr1h3', 'Ppard', 'Nr2f6', 'Nr2c2', 'Nr2c1', 'Rxrg', 'Rxra', 'Rarb', 'Esr1', 'Nr1d1', 'Esr2', 'Nr1d2', 'Ppara', 'Nr4a1', 'Nr5a2', 'Nr4a2', 'Rorc', 'Nr4a3', 'Nr2f2', 'Rora', 'Rorb', 'Rara', 'Rxrb', 'Nr1h4', 'Nr1h5', 'Nr1h2', 'Nr6a1', 'Nr2f1']
4019;M00359_2.00;-3.108289;-0.3268706;0.00188173950616884;0.00406932088820547;M00359_2.00;;['Pax3', 'Pax7']
4020;M05208_2.00;-3.1087003;-0.5185644;0.00187912186940965;0.00406512191461498;M05208_2.00;;['Pknox1', 'Meis1', 'Meis2', 'Pknox2', 'Meis3', 'Tgif1', 'Tgif2']
4021;M04548_2.00;-3.111909;-0.28671494;0.001858818810859;0.00402264711353223;M04548_2.00;;['Zbtb26']
4022;M05684_2.00;-3.112999;-0.28128824;0.00185196697286411;0.00400926183398301;M05684_2.00;;['Pparg', 'Rarg', 'Ppard', 'Nr2f6', 'Nr2c2', 'Nr2c1', 'Rxrg', 'Rxra', 'Rarb', 'Hnf4g', 'Hnf4a', 'Ppara', 'Nr4a1', 'Nr5a2', 'Nr5a1', 'Nr4a2', 'Rorc', 'Nr4a3', 'Nr2f2', 'Rora', 'Rorb', 'Rara', 'Rxrb', 'Nr1h4', 'Thra', 'Nr6a1', 'Nr2f1']
4023;M06140_2.00;-3.1134515;-0.39114386;0.00184912963490659;0.00400456090181068;M06140_2.00;;['Scrt1', 'Scrt2']
4024;M00221_2.00;-3.1139863;-0.49616313;0.00184578156667026;0.00399875012318261;M00221_2.00;;['Snai2']
4025;M06050_2.00;-3.1139863;-0.49616313;0.00184578156667026;0.00399875012318261;M06050_2.00;;['Snai2']
4026;M09061_2.00;-3.1165571;-0.2575796;0.00182976270710884;0.00396833498757756;M09061_2.00;;['Etv3', 'Etv1', 'Etv2', 'Elk3', 'Gabpa', 'Elk1', 'Ehf', 'Etv5', 'Fli1', 'Etv4', 'Ets2', 'Elk4', 'Elf4', 'Ets1', 'Elf1', 'Elf2', 'Erg', 'Erf', 'Fev', 'XP_911724.4']
4027;M09082_2.00;-3.1165571;-0.2575796;0.00182976270710884;0.00396833498757756;M09082_2.00;Fev;['Etv3', 'Etv1', 'Etv2', 'Elk3', 'Gabpa', 'Elk1', 'Ehf', 'Etv5', 'Fli1', 'Etv4', 'Ets2', 'Elk4', 'Elf4', 'Ets1', 'Elf1', 'Elf2', 'Erg', 'Erf', 'Fev', 'XP_911724.4']
4028;M02918_2.00;-3.1181407;-0.2912112;0.00181995877580813;0.00394992135608448;M02918_2.00;;['Zfp784']
4029;M03435_2.00;-3.1186755;-0.3194097;0.00181665927473497;0.00394418371056177;M03435_2.00;Rxrb;['Pparg', 'Rarg', 'Ppard', 'Nr2f6', 'Nr2c2', 'Nr2c1', 'Rxrg', 'Rxra', 'Rarb', 'Hnf4g', 'Hnf4a', 'Ppara', 'Nr4a1', 'Nr5a2', 'Nr5a1', 'Nr4a2', 'Rorc', 'Nr4a3', 'Nr2f2', 'Rora', 'Rorb', 'Rara', 'Rxrb', 'Nr1h4', 'Thra', 'Nr6a1', 'Nr2f1']
4030;M04588_2.00;-3.1194365;-0.26894543;0.0018119733081022;0.00393543065183339;M04588_2.00;;['Zfp784']
4031;M05018_2.00;-3.1229124;-0.27999705;0.0017907107546274;0.00389206161125015;M05018_2.00;;['Cdx1', 'Cdx2', 'Cdx4']
4032;M06244_2.00;-3.1242902;-0.24362026;0.0017823448888304;0.00387663388952312;M06244_2.00;;['Pbx4', 'Pbx2', 'Pbx3', 'Pbx1']
4033;M03780_2.00;-3.1253805;-0.28152442;0.00177575258112715;0.0038637395162441;M03780_2.00;;['Hoxc13', 'Cdx1', 'Cdx2', 'Cdx4', 'Hoxa13']
4034;M09751_2.00;-3.1288357;-0.19006456;0.00175500405678447;0.00382135930394708;M09751_2.00;;['Tfap2a', 'Tfap2b', 'Tfap2c', 'Tfap2e', 'Tfap2d']
4035;M08458_2.00;-3.1300902;-0.29941407;0.00174752569120891;0.00380783315468494;M08458_2.00;;['Srf']
