moscot driver TFs Epsilon;Unnamed: 0;Epsilon_pull_corr;Epsilon_pull_pval;Epsilon_pull_qval;Epsilon_pull_ci_low;Epsilon_pull_ci_high
1181;Zmat2;-0.0178497516572295;0.198767588300477;0.548700289458355;-0.0450481126860508;0.0093750522094483
1182;Gm14418;-0.0178567243347277;0.198592204984404;0.548700289458355;-0.0450550734301361;0.0093680779213628
1183;Zbtb3;-0.0178587655240263;0.198540884486063;0.548700289458355;-0.0450571111255345;0.0093660362600779
1184;Ikzf3;-0.0179399318255543;0.196508013984508;0.545454229993764;-0.0451381383114141;0.0092848510064138
1185;Zfp831;-0.017953921126476;0.196159186752697;0.545454229993764;-0.0451521035991039;0.0092708584027633
1186;Nfkb2;-0.0180107280235564;0.194747350163103;0.542561805804957;-0.0452088128754915;0.0092140379846123
1187;Gm6710;-0.0180470657787745;0.193848154807571;0.541054923769745;-0.0452450880936029;0.0091776914881515
1188;Pou6f1;-0.0181009518844977;0.192520332075804;0.538343891545304;-0.0452988813295433;0.0091237922873985
1189;Foxo3;-0.0181124630401482;0.192237550745312;0.538343891545304;-0.045310372625895;0.0091122783138798
1190;Zfp879;-0.0182571099177043;0.188710160107364;0.529651192866396;-0.0454547693419981;0.0089675954122562
1191;Gm4924;-0.0183158590149279;0.187291198481471;0.527630055423548;-0.04551341651028;0.0089088313581594
1192;Cxxc1;-0.0183889840473875;0.1855360372048;0.524643101459266;-0.0455864144098255;0.0088356874461803
1193;Hmgxb3;-0.0184456687961897;0.184183866890534;0.52277751692614;-0.0456430004084365;0.008778987861988
1194;Hsf5;-0.018446247601232;0.184170097665314;0.52277751692614;-0.0456435782042456;0.0087784089045594
1195;Dgcr8;-0.01846828934113;0.183646312242275;0.52277751692614;-0.0456655814975275;0.0087563613479869
1196;Zfp953;-0.018575262227819;0.181119938190086;0.520638643594867;-0.0457723674204245;0.008649359855878
1197;Nrf1;-0.0186083035172839;0.180344840752822;0.520638643594867;-0.0458053508357359;0.0086163096048785
1198;Lmx1a;-0.0186216246214113;0.180033045955176;0.520638643594867;-0.0458186485902349;0.0086029848709462
1199;Ahdc1;-0.0186601805152928;0.179132860424646;0.520638643594867;-0.0458571368478741;0.0085644184166636
1200;Zfp35;-0.0186627550308857;0.179072871181811;0.520638643594867;-0.0458597068442761;0.0085618431930302
1201;Zdhhc15;-0.0186874201499515;0.178498901624886;0.520638643594867;-0.0458843286490356;0.0085371712722865
1202;Hey1;-0.0187210933149561;0.177717521017056;0.520638643594867;-0.045917942627393;0.008503488768022
1203;Otud4;-0.0187681692269245;0.176629402979034;0.520638643594867;-0.0459649356917358;0.0084563996959838
1204;Snai1;-0.018798921541314;0.17592127534719;0.519845647307745;-0.045995633820957;0.0084256387195853
1205;Srf;-0.0188366956393098;0.175054357316882;0.518298195193123;-0.0460333412911955;0.0083878539112372
1206;Zfp950;-0.0189306099297622;0.172912835047676;0.514986944619312;-0.0461270895952613;0.008293912655701
1207;Mga;-0.0189433197315622;0.172624524887138;0.514986944619312;-0.0461397768966465;0.0082811991676891
1208;Fbxl19;-0.0189484271642754;0.172508768751043;0.514986944619312;-0.0461448752850987;0.008276090251193
1209;Champ1;-0.0190534787741404;0.170140707860397;0.509746962042063;-0.0462497405548956;0.00817100780706
1210;Cebpa;-0.0191013168134347;0.169070453533833;0.507547484763596;-0.0462974935406624;0.0081231555273139
1211;Celf5;-0.0191300230628655;0.168430652457326;0.50663403428399;-0.046326148692212;0.0080944406727322
1212;Zfp454;-0.0191778672334415;0.167368347405279;0.506465339843632;-0.046373907599438;0.0080465820603358
1213;Zbtb41;-0.0191830513674048;0.167253544624826;0.506465339843632;-0.0463790824872629;0.0080413963540462
1214;Zbtb12;-0.0192144055421446;0.166560465873952;0.506048900341384;-0.0464103807092954;0.0080100326385057
1215;Ebf2;-0.019242629041392;0.165938438023218;0.50517548672391;-0.0464385537969791;0.0079818005052862
1216;Gli2;-0.0193112527118818;0.164433304927268;0.502620021133957;-0.0465070547144215;0.0079131556607775
1217;Atoh7;-0.0193348339375174;0.163918474390514;0.502062670039912;-0.0465305936992473;0.0078895670998566
1218;Hinfp;-0.0194401489184055;0.161634025840793;0.498096691876729;-0.046635719661831;0.0077842189893848
1219;Zfp607b;-0.0195356426561561;0.159583462088252;0.493793089658322;-0.0467310414875878;0.0076886946891627
1220;Elf1;-0.0195603966664655;0.159055136201798;0.493168902802289;-0.0467557508538124;0.0076639326753166
1221;Bbx;-0.0195656989691988;0.158942141177987;0.493168902802289;-0.0467610435894662;0.0076586286538861
1222;Pum3;-0.0195742591282119;0.158759847594804;0.493168902802289;-0.0467695882999443;0.0076500657169359
1223;E2f2;-0.0196034614890264;0.158139156519628;0.493168902802289;-0.0467987379292566;0.0076208538493477
1224;Zfp61;-0.019644085934776;0.157278748722004;0.492719731473499;-0.0468392889412982;0.0075802161011045
1225;Ebf4;-0.0196809026534958;0.156502054641653;0.491305826421821;-0.0468760390318207;0.0075433872490577
1226;Zfp251;-0.019699529511267;0.156110207497762;0.491096694420043;-0.0468946321520253;0.0075247542244788
1227;Gm44973;-0.0197293183786631;0.155485095832358;0.491096694420043;-0.0469243670256961;0.0074949554555678
1228;Apex1;-0.0197403432473578;0.155254223987756;0.491096694420043;-0.0469353718990776;0.0074839269100605
1229;Rpl6;-0.0197619539626505;0.154802428806116;0.491096694420043;-0.0469569434008259;0.0074623089683428
1230;Zkscan17;-0.0197698865316025;0.154636840625953;0.491096694420043;-0.0469648615694364;0.0074543737404278
1231;Tfdp1;-0.0198234149526658;0.153522977227124;0.490105064720842;-0.0470182927286605;0.0074008272872371
1232;Zfp943;-0.0200475711936072;0.148924704862446;0.479480393053931;-0.0472420399844715;0.0071765938389346
1233;Hnrnpul1;-0.0201043717001676;0.147776377566533;0.476799850695438;-0.0472987364220853;0.0071197733334834
1234;Scmh1;-0.0201140141035264;0.147582111924994;0.476799850695438;-0.0473083611413947;0.0071101275176759
1235;Brca1;-0.020148888050487;0.146881134726605;0.475945307805095;-0.0473431710878072;0.0070752411865209
1236;Rbfox2;-0.0202018016465954;0.145822419648667;0.473530868106424;-0.0473959874509244;0.0070223086735461
1237;Rbm17;-0.0202310732598378;0.145239256225516;0.472653614009763;-0.0474252052098945;0.0069930265300174
1238;Scx;-0.0202514265926361;0.144834820668908;0.4723554626567;-0.0474455210689543;0.0069726658477121
1239;Zfp459;-0.0202879368760235;0.144111496762705;0.471013766475509;-0.0474819640746981;0.0069361423240436
1240;Zfp668;-0.0203314125414472;0.143253792737398;0.469226089009701;-0.047525359532911;0.0068926507976323
1241;Zbtb26;-0.0203327008027691;0.143228437292946;0.469226089009701;-0.0475266454159846;0.00689136206475
1242;Sf1;-0.0205352818002777;0.139283921665959;0.460216021259517;-0.0477288513089318;0.0066887057884255
1243;Zfhx2;-0.0205386695061871;0.139218676625645;0.460216021259517;-0.047732232723124;0.0066853168046384
1244;Msx1;-0.0206326099323123;0.137418798668431;0.456049199976553;-0.0478259984328815;0.006591340694103
1245;Lmo2;-0.0208160380105112;0.133956126305645;0.446520421018819;-0.0480090839783661;0.0064078415523231
1246;Hmga2;-0.0209515735173668;0.131441180486205;0.440080227348492;-0.0481443652129769;0.0062722523585106
1247;Gtf3a;-0.0209653219709051;0.131188127091683;0.440080227348492;-0.0481580878179111;0.0062584984031522
1248;Cdk2ap1;-0.0210897396857155;0.128915239810124;0.434326807650522;-0.048282271146963;0.0061340304308052
1249;Nfatc3;-0.0211296358845787;0.128192920494433;0.433045436122135;-0.0483220920089043;0.0060941179375758
1250;Bhlha15;-0.0211367930923324;0.128063672864375;0.433045436122135;-0.0483292356923914;0.0060869577975063
1251;Pou5f1;-0.0212573179034084;0.125902369741697;0.428181482680096;-0.0484495323418145;0.0059663831879824
1252;Arid3b;-0.0212736920783316;0.125610945575285;0.428154690335623;-0.0484658754584463;0.005950002186499
1253;Tgif2;-0.021365289074514;0.123990401315841;0.423587117617466;-0.0485572984462712;0.0058583667331239
1254;Map4k2;-0.0213815270137234;0.123704827260765;0.423587117617466;-0.0485735054904488;0.0058421219286705
1255;Yeats4;-0.0215709224237269;0.12041173946101;0.418614942305367;-0.0487625394907653;0.0056526453829232
1256;Zfp710;-0.0216144506448674;0.119664680488536;0.418272378559469;-0.0488059843748303;0.00560909823832
1257;Trps1;-0.0216457967668115;0.119128949940865;0.418272378559469;-0.0488372704192438;0.0055777384250081
1258;Dusp26;-0.021802670168994;0.116476037717516;0.410931815311798;-0.0489938423583931;0.0054207956990667
1259;Timm8a1;-0.0218108039206854;0.116339761886414;0.410931815311798;-0.0490019604430429;0.0054126583164269
1260;Smug1;-0.0218228703496408;0.116137827264008;0.410931815311798;-0.049014003623308;0.005400586494314
1261;Trp73;-0.0218404460248474;0.115844186775139;0.410931815311798;-0.0490315454208766;0.0053830029493657
1262;Nr2c2;-0.0219139032825012;0.114623230507948;0.409175125453904;-0.0491048609059119;0.0053095126180378
1263;Zfp606;-0.0219545272950378;0.113952365820385;0.407744247366783;-0.0491454063882109;0.005268870188509
1264;Vps72;-0.021958920569654;0.113880000867678;0.407744247366783;-0.0491497911648226;0.0052644749168022
1265;Zfp57;-0.0219864891556993;0.113426723164033;0.407744247366783;-0.0491773064004413;0.0052368937746454
1266;Msra;-0.0220241849879351;0.112809235878621;0.406544024288111;-0.0492149292173166;0.0051991807068063
1267;Mafk;-0.022148670980395;0.110788856892801;0.404084961130751;-0.049339173537088;0.0050746372456786
1268;9030624G23Rik;-0.0223233040340995;0.108002864686811;0.39873918258456;-0.0495134661461219;0.0048999221496323
1269;Rxrb;-0.0223330816060745;0.107848533037094;0.39873918258456;-0.0495232246079035;0.0048901399350354
1270;Cdx2;-0.0223673930061545;0.107308333773511;0.39873918258456;-0.0495574689055289;0.0048558122018712
1271;Cbfa2t2;-0.0224005052130613;0.106789048244653;0.39873918258456;-0.0495905162946164;0.0048226841718896
1272;Nhlh1;-0.0224238874732148;0.106423554260758;0.39873918258456;-0.0496138527476547;0.0047992907022396
1273;Ncald;-0.0225375688000021;0.104660678078834;0.394108787778154;-0.0497273109435164;0.0046855544518271
1274;Zfp871;-0.0225616910836666;0.104289607171084;0.393693267070844;-0.0497513857903021;0.004661420423218
1275;Kif22;-0.0225759381871402;0.104070936409347;0.393693267070844;-0.0497656048617642;0.0046471663680486
1276;Nr1h4;-0.0226266405245368;0.103295687121666;0.391900722496775;-0.0498162073499314;0.0045964392013437
1277;Pole4;-0.0226491832353768;0.102952481519559;0.391582486384218;-0.0498387056220862;0.0045738854061778
1278;Klf2;-0.0226957207802909;0.102246829850342;0.390188005787335;-0.0498851513397622;0.0045273248909925
1279;Tbx15;-0.0228270408535148;0.100276347402681;0.3872564822968;-0.0500162116599239;0.0043959393635728
1280;Zfp799;-0.0228357982660219;0.100146024661881;0.3872564822968;-0.0500249517168339;0.0043871775526575
1281;Ddx20;-0.0228381541439208;0.100110988903111;0.3872564822968;-0.0500273029251008;0.0043848204908061
1282;Zfp286;-0.0228468133410104;0.0999822964131267;0.3872564822968;-0.050035944956036;0.0043761569394154
1283;Sap30;-0.0229478451624054;0.0984904927564934;0.384291069928437;-0.0501367761891809;0.0042750740118873
1284;Prdm11;-0.0231469498649298;0.0956026141431709;0.375937362906739;-0.0503354839674834;0.0040758669653601
1285;Nfat5;-0.0231603089788372;0.0954113013564297;0.375937362906739;-0.0503488163723361;0.0040625009072389
1286;Phf21a;-0.0231695512936839;0.0952791237454519;0.375937362906739;-0.0503580402032284;0.004053253782443
1287;Gm4631;-0.0232072184654532;0.0947419477646435;0.375491126333868;-0.0503956319954358;0.0040155669595125
1288;Npas4;-0.0232805612325084;0.0937029597652658;0.373328414895914;-0.0504688277678735;0.0039421857072734
1289;Smad6;-0.0232977329093726;0.0934610270765722;0.373328414895914;-0.0504859649868221;0.0039250049775503
1290;Zfp213;-0.0236593595277271;0.0884814292160424;0.357219846676248;-0.0508468622204769;0.0035631839775797
1291;Rad21;-0.0237899728942792;0.0867363132582091;0.352074819945956;-0.0509772104003014;0.0034324986515532
1292;Smc3;-0.0238895484620464;0.0854246395285272;0.349569663111317;-0.0510765831757072;0.0033328675994506
1293;Zfp629;-0.0238970039169107;0.0853270799580004;0.349569663111317;-0.0510840234253722;0.0033254079685977
1294;Rorc;-0.023903309523989;0.0852446372092382;0.349569663111317;-0.0510903161699792;0.0033190988272249
1295;Gm3604;-0.023908207619209;0.0851806414316923;0.349569663111317;-0.0510952042723465;0.0033141979851254
1296;Bcl6;-0.0239216341919984;0.0850054164271537;0.349569663111317;-0.0511086034462238;0.0033007638759332
1297;Arntl;-0.0239609113993084;0.0844944972980836;0.349569663111317;-0.0511478004463744;0.0032614645657131
1298;Gmeb1;-0.0239764781295487;0.0842926932776943;0.349569663111317;-0.0511633353649456;0.0032458890521621
1299;Zfp786;-0.0239832794421712;0.084204644879753;0.349569663111317;-0.0511701227744946;0.0032390838978475
1300;Chd1;-0.0240023954572716;0.0839575712768936;0.349569663111317;-0.0511891996996643;0.0032199570716464
1301;Mrps25;-0.0240708901851201;0.0830770932015826;0.348462252039971;-0.0512575542012036;0.0031514234429221
1302;Hnrnph3;-0.0240741758231513;0.0830350460508487;0.348462252039971;-0.051260833106287;0.0031481359324189
1303;Zfp868;-0.0240889904673237;0.0828456732771151;0.348462252039971;-0.0512756173849286;0.0031333128381323
1304;Plag1;-0.0241472577641225;0.0821042450079969;0.347275658157073;-0.0513337651358294;0.0030750121902381
1305;Rest;-0.0243330275296069;0.0797762450463855;0.339329943718428;-0.0515191525303654;0.0028891348581171
1306;Tead3;-0.0244084512192243;0.0788465003255311;0.337275397993065;-0.0515944204401957;0.0028136669588598
1307;Smad1;-0.024551738218523;0.0771044849563049;0.332045398015735;-0.0517374106443899;0.0026702951176928
1308;Zfp369;-0.024552529710297;0.077094950164598;0.332045398015735;-0.0517382004936252;0.0026695031541594
1309;Zmiz1;-0.0245885480501309;0.0766620667114528;0.332045398015735;-0.0517741440506173;0.0026334633098833
1310;Sox9;-0.0246595426389684;0.0758146244552472;0.331448780709404;-0.0518449910311718;0.0025624261272691
1311;Zc3h7a;-0.0247268907605605;0.07501778653641;0.32930032999928;-0.0519121988731104;0.0024950373456903
1312;Ovol2;-0.0249270288659472;0.0726900927973192;0.320941637789333;-0.052111918656899;0.002294776952123
1313;Zfp407;-0.0250306667179804;0.0715081614609403;0.31851717936879;-0.0522153390341618;0.0021910749173204
1314;Zrsr1;-0.0252848547685609;0.0686758414489903;0.309553792799926;-0.0524689912249094;0.0019367269693951
1315;Kdm4b;-0.0253171816979821;0.0683223326257908;0.308882401990851;-0.0525012497537541;0.0019043794522236
1316;Zfp266;-0.0254820075320698;0.0665430690997744;0.302650705845359;-0.0526657259506611;0.0017394477613198
1317;Smap2;-0.0255671919055843;0.0656385786199596;0.301259129836289;-0.0527507290485503;0.0016542080989876
1318;Mef2b;-0.0256481211381739;0.0647886779163024;0.300094796483486;-0.0528314856957176;0.0015732259729474
1319;Crtc2;-0.0258420099624819;0.062789375199185;0.294447070033445;-0.0530249595966257;0.0013792089750683
1320;Prdm15;-0.0258919740601533;0.0622825115346252;0.293726424250287;-0.0530748164400832;0.0013292115156614
1321;Ivd;-0.0259667271090537;0.0615304967532762;0.291257210336825;-0.0531494087691208;0.0012544082989687
1322;Egr2;-0.0260913840672282;0.0602931713119759;0.287593154963979;-0.0532737970387854;0.0011296670042347
1323;Zfp105;-0.0261005188459747;0.0602033175931246;0.287593154963979;-0.0532829120950449;0.0011205260120477
1324;Atf2;-0.0261866121210704;0.059361905704914;0.286378522729777;-0.0533688192675261;0.00103437395317
1325;Zfp984;-0.0262393909339092;0.0588509244408833;0.284823384313249;-0.0534214837926666;0.0009815589036009
1326;Rarg;-0.0264290095500872;0.0570451470675036;0.278764310912396;-0.053610690559532;0.000791808846715
1327;Zfp354c;-0.0264486369654714;0.0568608911393913;0.278764310912396;-0.053630275232941;0.0007721677139578
1328;Pold2;-0.0265052669952601;0.0563320389964852;0.278626648036014;-0.0536867818241721;0.0007154979883816
1329;Tef;-0.0265869263508255;0.0555766571733173;0.276055106354306;-0.0537682628773424;0.0006337810844684
1330;Six4;-0.0266205200669758;0.055268360488588;0.275429783292963;-0.0538017831368612;0.0006001635880507
1331;Dido1;-0.0267893586022298;0.0537403921564633;0.269594658326444;-0.0539702515590669;0.0004312046039561
1332;Trim24;-0.0267901745184404;0.0537330946913533;0.269594658326444;-0.0539710656829406;0.0004303881019002
1333;Rela;-0.0268674150508815;0.0530459991210243;0.267891166129588;-0.0540481363761596;0.0003530919447575
1334;Lcorl;-0.0268944930317569;0.0528068699004906;0.267578434730674;-0.0540751547403456;0.0003259943866962
1335;Xrcc1;-0.026972875331771;0.0521197368553654;0.26527968997964;-0.0541533642443096;0.000247555191505
1336;Foxk2;-0.0271775021425245;0.0503610442098247;0.257780260192662;-0.0543575383776126;4.28E-05
1337;Mta3;-0.0272506004876869;0.0497449639484456;0.255492842048139;-0.0544304744629205;-3.04E-05
1338;Zfp770;-0.0272681203739509;0.0495982468532043;0.255492842048139;-0.0544479554163766;-4.79E-05
1339;Tfcp2l1;-0.0273117731290732;0.0492342623128409;0.254601835932841;-0.0544915110935837;-9.16E-05
1340;Hdac1;-0.0274551458499378;0.0480545223536526;0.250214926737984;-0.0546345642448804;-0.0002350727620712
1341;Zfp991;-0.0275243097405506;0.0474939532290433;0.248151797148288;-0.0547035735742067;-0.0003042889533007
1342;Mbd2;-0.0276215756311139;0.0467149263597656;0.245782365168105;-0.0548006216643187;-0.0004016288360638
1343;Tgif1;-0.0278296294130464;0.0450846106941114;0.240531065194509;-0.0550082078425817;-0.0006098426206019
1344;Srebf2;-0.027886200768913;0.044649699544824;0.239081724513064;-0.0550646516472977;-0.0006664578904713
1345;Smad5;-0.0278958088059429;0.0445761871431437;0.239081724513064;-0.055074238003879;-0.0006760734031576
1346;Foxn3;-0.0279479300433596;0.0441791768865092;0.23825198963796;-0.0551262415428807;-0.0007282352818843
1347;Nfia;-0.028019933187644;0.0436356357879035;0.236935375178496;-0.0551980818495582;-0.000800294813962
1348;Adarb1;-0.0280278438687461;0.0435762649116831;0.236935375178496;-0.0552059746232249;-0.0008082117073872
1349;Mycn;-0.0280477129667614;0.0434274450070443;0.236935375178496;-0.0552257987285171;-0.0008280964238166
1350;Rbm42;-0.0281184944241306;0.0429007738980272;0.236220672965207;-0.0552964197301753;-0.0008989336949799
1351;Nap1l1;-0.0281589168043397;0.042602427394644;0.23571339683144;-0.0553367503542034;-0.0009393880722779
1352;Zfp174;-0.0283205444434307;0.0414269655614179;0.230829217703841;-0.0554980102228109;-0.0011011445410592
1353;Prdm10;-0.0285805658488942;0.0395935680706913;0.222454086378988;-0.0557574369955548;-0.0013613761927029
1354;Aspscr1;-0.0287105342926645;0.0387032738499256;0.21888368357074;-0.05588710684414;-0.0014914511072851
1355;Zcchc17;-0.0287443988763454;0.0384741109404956;0.218405667368978;-0.055920893475289;-0.0015253435842694
1356;Etv6;-0.0287807298722325;0.0382295405912673;0.21783625016156;-0.0559571407720303;-0.0015617045745049
1357;Nmral1;-0.028789114987421;0.0381732823312241;0.21783625016156;-0.0559655065594625;-0.0015700966225468
1358;Zfp532;-0.0290407107904164;0.0365176861740144;0.210464527186113;-0.0562165206571843;-0.0018219022295164
1359;Smad2;-0.0291505863508052;0.0358140800299602;0.207997157097076;-0.0563261411006391;-0.0019318704972277
1360;Hhex;-0.029240440370014;0.0352473065790651;0.206292375714683;-0.0564157860033735;-0.0020218008199265
1361;Srebf1;-0.0293364059860485;0.0346504512528858;0.203588254443026;-0.0565115277955844;-0.0021178484155822
1362;Maz;-0.0296444803463746;0.0327923681901675;0.194182258694717;-0.0568188802461562;-0.0024261893454767
1363;Pck2;-0.0297101552686919;0.0324074861065572;0.192658677247643;-0.056884400606576;-0.002491921764041
1364;Zfp821;-0.0297608098515902;0.0321132780052203;0.191664228410603;-0.0569349358171318;-0.0025426208540395
1365;Ecsit;-0.0297871800405581;0.0319610244215054;0.191512487605052;-0.0569612438071275;-0.0025690142682702
1366;Hes1;-0.0298647168555114;0.031516928297075;0.189603831587981;-0.0570385975185417;-0.0026466195926215
1367;Exosc3;-0.029868063252228;0.0314978813310852;0.189603831587981;-0.057041936005383;-0.0026499689535024
1368;Zfp644;-0.0299290785321634;0.0311523222426286;0.188915689101884;-0.0571028069569943;-0.0027110383865018
1369;Nfkb1;-0.0299878342367816;0.0308226390248176;0.18767010051401;-0.0571614234872448;-0.0027698464306186
1370;Smarca4;-0.0300102961444921;0.0306973969012782;0.187664248262875;-0.0571838321400377;-0.0027923283971075
1371;Rps10;-0.0300763384935172;0.0303316881311345;0.186912360185303;-0.0572497177507186;-0.002858429882193
1372;Hmgb2;-0.0301067135733714;0.0301647466420083;0.186912360185303;-0.0572800206619133;-0.0028888322405508
1373;Neurog3;-0.0302274280737522;0.0295090780034291;0.184126891674289;-0.0574004478598215;-0.0030096556465543
1374;Zfp809;-0.0304787987607325;0.0281829767785836;0.178807961914543;-0.0576512177427012;-0.0032612556642806
1375;Atf4;-0.0305335977413413;0.0279008003761599;0.17776459311393;-0.0577058852923822;-0.0033161050966404
1376;Zfp358;-0.0307045765750845;0.027035974434643;0.173720516580046;-0.0578764529998119;-0.0034872423980201
1377;Tfe3;-0.0307114485603808;0.0270017042815748;0.173720516580046;-0.0578833084279492;-0.0034941207857783
1378;Ldb1;-0.0309369606007461;0.0258977015829227;0.167834890086752;-0.0581082757043925;-0.0037198443592591
1379;Mthfd1;-0.031039023537014;0.0254110128251141;0.165390643818631;-0.0582100911826237;-0.0038220039435239
1380;Cbx7;-0.0311384426279538;0.0249445580364005;0.163057500584263;-0.0583092686822264;-0.0039215177251167
1381;Mex3c;-0.0311753280977948;0.0247733934121376;0.16264271327099;-0.0583460643828769;-0.003958438463231
1382;Zscan22;-0.0315037016545489;0.0232939013077332;0.155673085856384;-0.0586736355137036;-0.0042871292671811
1383;Timeless;-0.0315720644011526;0.0229957229561106;0.155015810998781;-0.0587418304707075;-0.004355558799796
1384;Gli3;-0.0316410055817655;0.0226983833361748;0.153697573262888;-0.058810602185201;-0.0044245675896509
1385;Hhat;-0.0318651439744819;0.0217546468441857;0.14931598515782;-0.0590341878353043;-0.0046489275818388
1386;Zbtb14;-0.0320636330460921;0.0209475948836625;0.145052293585786;-0.0592321851417053;-0.0048476151818186
1387;Clk1;-0.0321590766095627;0.0205688973955295;0.143129193858293;-0.0593273914785656;-0.004943154972819
1388;Kdm2a;-0.0323080442578666;0.0199897539965526;0.139743187661085;-0.0594759878774905;-0.0050922738053247
1389;Fiz1;-0.0326527595309813;0.0187038686249196;0.131975895437517;-0.0598198394525418;-0.0054373435640482
1390;Magoh;-0.0327019672792502;0.0185263391567603;0.131573051897556;-0.0598689233829577;-0.0054866024434229
1391;Foxo1;-0.0327159201302251;0.018476269687831;0.131573051897556;-0.0598828411014888;-0.0055005698166513
1392;Hmgn3;-0.032852713217944;0.0179916270920932;0.12998735363187;-0.0600192891930037;-0.0056375058422493
1393;Egr3;-0.0330014751529881;0.0174772490816216;0.126878106313695;-0.0601676747937004;-0.0057864243802217
1394;Zfp458;-0.0331935658352759;0.0168321473769262;0.122785229657771;-0.0603592777535018;-0.0059787190636961
1395;Hivep3;-0.0332776132502591;0.0165565238398113;0.121360927175316;-0.0604431111406693;-0.0060628563704105
1396;Tcf7l2;-0.0332944708081836;0.0165017210196163;0.121360927175316;-0.060459925724465;-0.0060797320044926
1397;Foxa3;-0.0333084313480416;0.0164564568467806;0.121360927175316;-0.0604738506637467;-0.0060937075258048
1398;Bcl11b;-0.0334153409041045;0.0161134241451795;0.12045183395654;-0.0605804872407255;-0.0062007321620097
1399;Zbtb10;-0.0336078525265361;0.0155115447866217;0.116529515561188;-0.0607725057471861;-0.0063934525809642
1400;Zfp637;-0.0337332519681132;0.0151302082040317;0.11425786284158;-0.0608975828983681;-0.0065189891170788
1401;Six5;-0.0339544903552566;0.0144775186298539;0.110409359247876;-0.0611182505982343;-0.0067404714676337
1402;Smarcc2;-0.0340011883569771;0.0143429675968159;0.109938482594883;-0.0611648278024666;-0.0067872213053254
1403;Slc18a1;-0.0340091893919687;0.0143200251726028;0.109938482594883;-0.0611728081286644;-0.0067952312336068
1404;Snapc5;-0.0340141737796269;0.0143057491434822;0.109938482594883;-0.0611777796136541;-0.0068002211632641
1405;Pou3f1;-0.0342245852430157;0.0137144330857063;0.107299450566925;-0.0613876451731065;-0.0070108678133782
1406;Bach1;-0.0344874244150117;0.0130061634828527;0.102288056557852;-0.0616497990456781;-0.0072740041658633
1407;Rbpj;-0.0346598587645428;0.0125592611056703;0.0998130751029593;-0.0618217817720849;-0.0074466355264839
1408;Parp1;-0.0348321327601859;0.0121264002183522;0.0968828800513855;-0.0619936029538928;-0.0076191079698454
1409;Tagln2;-0.034860604571958;0.0120561480607438;0.0968339551687407;-0.0620219997738657;-0.007647612735081
1410;Dnmt3a;-0.0350070434958063;0.0117004873790126;0.0944798713492468;-0.062168052298063;-0.0077942218469947
1411;Zfp521;-0.0350319711991313;0.011640880255262;0.0944798713492468;-0.0621929141102832;-0.007819178637268
1412;Sox11;-0.0352078538103325;0.0112279090717502;0.0926455885155346;-0.0623683308551135;-0.0079952674409394
1413;Irf1;-0.0356764650625766;0.0101904084328697;0.0845467952397435;-0.062835692689235;-0.008464436298854
1414;Polr3g;-0.0357827298670105;0.0099673557553895;0.0831530784013164;-0.062941672512092;-0.0085708292154068
1415;Klf9;-0.0358125564095802;0.0099055354107126;0.0830964359454231;-0.0629714189555775;-0.0086006918273832
1416;Nr4a2;-0.0358575807292771;0.0098128619060491;0.082778890939297;-0.063016322271209;-0.0086457706871807
1417;Nr3c1;-0.0362012814207028;0.0091305028039234;0.0787831956224252;-0.0633590956344003;-0.0089898913643661
1418;Fev;-0.0363392305177232;0.0088687573389748;0.0770916644663457;-0.0634966707332799;-0.0091280108411686
1419;Ehf;-0.0363623798146215;0.0088254963258691;0.0770916644663457;-0.0635197571682529;-0.0091511888313099
1420;Tfeb;-0.0363689840422369;0.008813189057309;0.0770916644663457;-0.0635263434567565;-0.0091578012501374
1421;Ascc1;-0.0365274457530358;0.0085224481051385;0.0756993919927009;-0.0636843740275007;-0.0093164602143081
1422;Elk3;-0.03653679967057;0.0085055568730539;0.0756993919927009;-0.0636937024524776;-0.0093258258184369
1423;Zbtb20;-0.0366149580258813;0.0083655846310034;0.0751906713858045;-0.0637716476146123;-0.0094040820098108
1424;Hnrnpc;-0.0367010526568811;0.0082137866379796;0.0742683701996963;-0.0638575070210956;-0.0094902847970395
1425;Hmgb3;-0.0367490543198899;0.0081302265121891;0.073955674900034;-0.0639053773612048;-0.0095383469376613
1426;Cux1;-0.0368073458708742;0.0080297771817679;0.0734846275422395;-0.0639635092701979;-0.0095967120995951
1427;Foxo6;-0.0370598278177753;0.007607401110576;0.0713489172482594;-0.0642152976216339;-0.0098495150230249
1428;Zfp362;-0.0371156707624682;0.0075167144240811;0.070938992377266;-0.06427098669275;-0.0099054294297619
1429;Sfpq;-0.0372177851944107;0.0073533874568648;0.0698340569802891;-0.0643728193140037;-0.0100076749772909
1430;Bmyc;-0.0372676550138353;0.0072747857688125;0.0695248513348545;-0.0644225512994698;-0.0100576090366725
1431;Atoh8;-0.0373476851327176;0.0071502215571924;0.0688484926537526;-0.0645023599431789;-0.0101377425302238
1432;Zbtb17;-0.0376791377146824;0.0066544577425379;0.0652482544885216;-0.0648328915655834;-0.0104696269696132
1433;Abl1;-0.0379554529342874;0.0062650171108214;0.0630678389156025;-0.0651084344740375;-0.0107463067888023
1434;Zfpm1;-0.0389407455853973;0.005037734130729;0.051053547230878;-0.0660909394902195;-0.0117329334562646
