moscot driver genes Fev+ delta;Fev_delta_pull_corr;Fev_delta_pull_pval;Fev_delta_pull_qval;Fev_delta_pull_ci_low;Fev_delta_pull_ci_high
Adar;-0.0140339785805068;0.312343029776744;0.660603043408932;-0.0412384739037422;0.0131913093765063
Slc25a38;-0.0140358468096708;0.312278609347886;0.66053628827026;-0.0412403393230782;0.013189441104378
Car7;-0.01403628724429;0.312263423520639;0.66053628827026;-0.0412407790952534;0.0131890006596023
Ehhadh;-0.014037224318977;0.312231115566416;0.66053628827026;-0.0412417147604804;0.0131880635632711
Zfp457;-0.0140416174894645;0.312079679569393;0.660330760530423;-0.0412461013225363;0.0131836702906738
Ccdc3;-0.0140444373496224;0.31198250230183;0.660257315904169;-0.0412489169403638;0.0131808503644205
Gm10503;-0.0140466032735402;0.311907874349339;0.660168877452597;-0.0412510796054703;0.013178684389441
Gm11630;-0.0140495029719757;0.311807982258168;0.660026941911757;-0.0412539749406712;0.013175784622245
Mia2;-0.014051757335754;0.311730335952497;0.659932070730103;-0.0412562259119471;0.0131735302046927
Blvra;-0.0140536864463763;0.311663902351784;0.659860919323634;-0.0412581521193084;0.0131716010478349
Rsph4a;-0.0140551744638784;0.311612665236846;0.659821930614739;-0.0412596378972449;0.0131701129945307
Mtif3;-0.0140570609736037;0.311547714764739;0.659753893386238;-0.0412615215674743;0.0131682264392421
Mier2;-0.0140577741557831;0.311523163004691;0.659753893386238;-0.0412622336761511;0.0131675132397873
Zfp438;-0.0140599411965301;0.311448569043715;0.659753893386238;-0.041264397454836;0.0131653461463781
Acot6;-0.0140653100899203;0.311263811511281;0.659708634982741;-0.0412697582652927;0.0131599771214145
Prdm15;-0.0140659699664014;0.311241108439382;0.659708634982741;-0.0412704171482138;0.0131593172286537
Ndufa2;-0.0140757089475326;0.31090616544272;0.659159106084686;-0.0412801414628453;0.0131495780044963
Smim26;-0.0140766105722117;0.310875168798377;0.659159106084686;-0.0412810417294546;0.0131486763570568
A530001N23Rik;-0.0140769800632203;0.310862466783048;0.659159106084686;-0.0412814106639056;0.0131483068567081
Fam162b;-0.0140774858077334;0.310845081327477;0.659159106084686;-0.0412819156466129;0.0131478010993985
Tsc1;-0.0140804931332384;0.310741714856869;0.659158034585592;-0.0412849184418792;0.0131447936975139
Glra3;-0.0140822221567399;0.310682295887596;0.659101540125406;-0.0412866448605552;0.0131430646298759
Hlf;-0.0140823993945638;0.310676205422982;0.659101540125406;-0.0412868218313557;0.0131428873875186
A930031H19Rik;-0.0140871499665278;0.310512989760503;0.658881426341081;-0.0412915652455592;0.0131381366934035
Egr3;-0.0140894632759648;0.310433531746789;0.658782359200432;-0.0412938750690531;0.0131358233240395
Slc25a26;-0.0140948263358135;0.31024937190917;0.658461056111703;-0.0412992300461484;0.0131304601241382
Ackr3;-0.0140993563911985;0.31009387244202;0.65842751944412;-0.0413037532729969;0.0131259299492334
Smim1;-0.0141003154748463;0.310060957370098;0.65842751944412;-0.0413047109107935;0.0131249708401381
Ajm1;-0.0141009638413409;0.310038707197485;0.65842751944412;-0.0413053582998253;0.0131243224564119
A730090N16Rik;-0.0141013655387132;0.310024922566265;0.65842751944412;-0.0413057593915961;0.0131239207483522
Kctd16;-0.0141017454343766;0.310011886453859;0.65842751944412;-0.0413061387145184;0.0131235408425734
B4galt5;-0.0141017635729902;0.310011264036729;0.65842751944412;-0.0413061568257856;0.0131235227034765
Ubxn2a;-0.0141052703192985;0.30989094734999;0.65842751944412;-0.0413096582848534;0.0131200158634201
Cebpzos;-0.0141120407678479;0.30965874006123;0.658122964800314;-0.0413164185234774;0.0131132452319769
Spock3;-0.0141147701729667;0.309565161668511;0.6580510145947;-0.0413191438119129;0.0131105157524211
Gm20632;-0.0141157691420626;0.309530916411883;0.6580510145947;-0.0413201412741912;0.0131095167559797
Aldh5a1;-0.0141172876805566;0.309478864798645;0.6580510145947;-0.0413216575220596;0.0131079981758134
2810432F15Rik;-0.014118108768661;0.309450722407975;0.6580510145947;-0.0413224773715489;0.0131071770651241
Nfatc2ip;-0.0141189719768036;0.309421138196295;0.6580510145947;-0.0413233392774986;0.0131063138331985
Nanos1;-0.0141191628910841;0.309414595358666;0.6580510145947;-0.0413235299037698;0.0131061229136525
Gm48045;-0.0141207876256874;0.309358917655136;0.6580510145947;-0.0413251521872526;0.0131044981341577
Palb2;-0.0141212731682461;0.309342279979235;0.6580510145947;-0.0413256369972802;0.0131040125781556
Fam57b;-0.0141294717026057;0.309061436990604;0.657745296191204;-0.041333823160695;0.0130958138148601
Spag6l;-0.0141319493899294;0.308976596307464;0.657634358450922;-0.0413362971086643;0.0130933360576292
Atp4a;-0.0141322274122242;0.308967077260553;0.657634358450922;-0.0413365747113439;0.0130930580274692
Stra6;-0.0141334440860025;0.308925422540046;0.657634358450922;-0.0413377895487635;0.0130918413192219
Gm12207;-0.014134861017539;0.308876916361209;0.657634358450922;-0.0413392043415855;0.0130904243474415
A830052D11Rik;-0.0141356110679017;0.308851241733168;0.657634358450922;-0.0413399532597791;0.0130896742757315
Parvaos;-0.0141368254454499;0.308809675925736;0.657634358450922;-0.0413411658042112;0.0130884598635557
6030443J06Rik;-0.0141376065523755;0.308782942092093;0.657634358450922;-0.0413419457320051;0.0130876787343146
Fam160b1;-0.0141390071670566;0.308735009079753;0.657634358450922;-0.0413433442322842;0.0130862780795361
Fanca;-0.0141404851275376;0.308684434407428;0.657634358450922;-0.0413448199614845;0.0130848000766275
Gm11457;-0.0141414241543214;0.308652304477206;0.657634358450922;-0.0413457575705555;0.0130838610228255
Gm21284;-0.0141428386554721;0.308603909792943;0.657634358450922;-0.0413471699360469;0.0130824464808852
S100a14;-0.0141430286265295;0.308597410647363;0.657634358450922;-0.0413473596202716;0.0130822565043413
Basp1;-0.0141444720195285;0.308548033337204;0.657634358450922;-0.0413488008338625;0.0130808130695923
Lhfpl5;-0.0141493733649862;0.30838040124358;0.657618670435948;-0.0413536947778352;0.0130759115815168
Ndufaf8;-0.0141511064347326;0.308321142521198;0.657562054753199;-0.0413554252301736;0.013074178461029
Slc43a3;-0.0141514601325368;0.308309049484179;0.657562054753199;-0.0413557783937775;0.013073824752849
Slc25a29;-0.0141538854253117;0.30822613642436;0.657562054753199;-0.0413582000233783;0.0130713993887441
Barx2;-0.0141569997305746;0.308119689839886;0.65748117236506;-0.0413613096243104;0.0130682849914171
F10;-0.0141605057214312;0.307999884581782;0.657295295089975;-0.0413648103185429;0.0130647788962853
Syt12;-0.0141607911654141;0.307990131865517;0.657295295089975;-0.041365095331266;0.0130644934437834
Copz2;-0.014167058356564;0.307776053280152;0.656957103322457;-0.0413713530525877;0.0130582260644694
C130080G10Rik;-0.0141679316476008;0.307746230681653;0.656957103322457;-0.0413722250238981;0.0130573527470433
Gm20548;-0.0141763263286556;0.307459652632365;0.656421133907014;-0.0413806070167102;0.0130489578101985
Clk4;-0.0141770491852828;0.307434983976732;0.656421133907014;-0.041381328780588;0.0130482349313659
Rcc2;-0.0141783381954831;0.307390997661945;0.656413981941585;-0.0413826158421084;0.0130469458814982
Gm16876;-0.0141789183086311;0.307371203181099;0.656413981941585;-0.0413831950782325;0.0130463657504685
Crtc1;-0.0141816965119327;0.307276417692547;0.656325238137383;-0.0413859690811503;0.0130435874612763
Ube4a;-0.014183596920586;0.307211591550353;0.656309736975212;-0.0413878666163218;0.0130416869936279
Zdhhc4;-0.0141872414667612;0.307087295266541;0.656113922493706;-0.0413915056512715;0.0130380423337636
Gm30239;-0.0141899409889327;0.306995250241298;0.655986980824917;-0.0413942010908028;0.0130353427269159
Acot11;-0.0141901963253797;0.30698654503516;0.655986980824917;-0.0413944560410695;0.0130350873824392
Usp6nl;-0.0141913420224032;0.306947486705676;0.655986980824917;-0.0413956000052549;0.0130339416493427
Cds1;-0.0141971279473492;0.306750287124018;0.655812083596102;-0.0414013771780444;0.0130281555411306
Gm35037;-0.0141983626445993;0.30670821624956;0.655791881649108;-0.0414026100073778;0.013026920804536
Gimd1;-0.0141984209163381;0.306706230802182;0.655791881649108;-0.041402668190958;0.0130268625309383
Zdhhc15;-0.0141990413515765;0.306685091725354;0.655791881649108;-0.0414032876875351;0.0130262420758961
Gm41541;-0.0142010140381821;0.306617886006796;0.655791881649108;-0.0414052573895092;0.0130242693261843
Tmx4;-0.0142040125696907;0.306515750365818;0.655659303001069;-0.0414082513839003;0.013021270698347
Kank2;-0.0142053168367898;0.306471331600882;0.655634051204909;-0.0414095536773433;0.013019966389195
Gm49163;-0.0142082368618441;0.306371901243648;0.655491095221484;-0.0414124692833928;0.0130170462696559
Fxyd5;-0.0142112662414544;0.306268769820136;0.655437260812606;-0.0414154940780175;0.0130140167915316
9330020H09Rik;-0.0142122701644395;0.306234597597757;0.655437260812606;-0.0414164964814488;0.013013012835789
R3hdm2;-0.0142147766711477;0.306149290422379;0.655363559297316;-0.0414189991940292;0.0130105062470555
Zfp677;-0.0142221516555602;0.3058983793968;0.654965930452005;-0.0414263630128638;0.0130031310193123
Dnajb4;-0.0142242374928054;0.305827439968955;0.654883790551332;-0.0414284456916573;0.0130010451127094
C1rl;-0.0142282691809025;0.305690352966185;0.654869263179797;-0.0414324712741535;0.0129970132898803
Aloxe3;-0.0142299060787836;0.305634706165688;0.654819833533926;-0.0414341056928592;0.0129953763370442
Gm15446;-0.0142339215067508;0.305498229013421;0.654666975573692;-0.0414381150386148;0.0129913607736503
Gm42567;-0.0142423469708843;0.305211994043728;0.654262818965778;-0.0414465277377601;0.0129829350225003
Morn4;-0.014242357880519;0.305211623530345;0.654262818965778;-0.0414465386308637;0.0129829241124915
Arhgap33os;-0.0142425720102445;0.305204351309783;0.654262818965778;-0.0414467524361218;0.0129827099754211
Inmt;-0.0142426195877324;0.305202735510559;0.654262818965778;-0.0414467999415159;0.0129826623963009
Bcl2l15;-0.0142499866694972;0.304952607375449;0.653985733525566;-0.0414541558585232;0.0129752950602962
Aass;-0.0142547702368969;0.304790267895878;0.653777075918784;-0.0414589321748831;0.0129705113262314
Ube2ql1;-0.014262759412831;0.304519267845965;0.653335201868457;-0.041466909237871;0.0129625218691664
Pfdn1;-0.014265473138799;0.30442725220879;0.653207498255237;-0.0414696188485808;0.0129598080469142
Ccdc88b;-0.014265533831321;0.304425194488675;0.653207498255237;-0.0414696794490605;0.0129597473522342
Cd59b;-0.0142674342350966;0.304360767842294;0.653204282687483;-0.0414715769707043;0.0129578468807864
Tex22;-0.0142705363465954;0.304255620877924;0.653048339366742;-0.041474674377153;0.0129547446584007
Ssu72;-0.0142709071050135;0.304243055527709;0.653048339366742;-0.0414750445731975;0.0129543738866946
Usp7;-0.0142716294101623;0.304218576918634;0.653048339366742;-0.0414757657827184;0.0129536515556367
Dpf1;-0.014273039941639;0.304170778386502;0.653048339366742;-0.04147717417455;0.0129522409734824
Gm49353;-0.0142748393442987;0.304109809454549;0.653014259716387;-0.0414789708475263;0.0129504415060164
Zfp827;-0.0142771459269338;0.304031667674463;0.652985963168776;-0.0414812739308315;0.0129481348400508
Aifm3;-0.0142841942464641;0.30379296923455;0.652612744231904;-0.0414883115555242;0.0129410862640884
Mrpl48;-0.0142845034470369;0.303782500696088;0.652612744231904;-0.0414886202868666;0.0129407770522043
Kdm8;-0.0142860593091833;0.303729827835841;0.652612744231904;-0.0414901737878203;0.0129392211330617
Tsc2;-0.0142865285503617;0.303713943123522;0.652612744231904;-0.0414906423168475;0.0129387518746677
Zfp414;-0.0142868429973058;0.30370329880116;0.652612744231904;-0.0414909562865597;0.0129384374161803
Gm13205;-0.0142912763550236;0.303553251879174;0.652585929047914;-0.0414953829152571;0.0129340038951423
Gm11646;-0.0142945891028056;0.303441164133044;0.652484514126279;-0.0414986906342009;0.0129306910246235
BC049352;-0.0142991851077059;0.303285702564125;0.652289769834879;-0.0415032796612576;0.0129260948484518
Atg5;-0.0143000706825956;0.303255753747097;0.652289769834879;-0.0415041638914992;0.0129252092404288
Dgkb;-0.0143006676386927;0.303235566694333;0.652289769834879;-0.0415047599411602;0.0129246122619727
Gm33732;-0.0143017693788874;0.303198311881365;0.652289769834879;-0.0415058600083882;0.0129235104804615
Inhba;-0.0143047612253203;0.303097159382033;0.652163351713262;-0.04150884731144;0.0129205185214974
Cyth4;-0.0143061991595211;0.30304855168568;0.652128562892019;-0.0415102830618385;0.0129190805330386
Zfp454;-0.0143103106139468;0.302909597325919;0.651911136881682;-0.0415143882715455;0.012914968922853
Kcne1l;-0.0143144401136167;0.302770075726769;0.651808399264857;-0.0415185114981639;0.0129108392658128
Zdhhc23;-0.0143158159177732;0.302723601522261;0.651808399264857;-0.0415198852121544;0.0129094634090198
2700033N17Rik;-0.0143203092649264;0.302571850795253;0.651590992665985;-0.0415243717321531;0.0129049698892387
Mnd1;-0.0143250358155431;0.302412278839931;0.651386911123877;-0.041529091100104;0.012900243155848
Ano2;-0.0143286925034693;0.302288864667109;0.651332710696078;-0.04153274223034;0.0128965863256843
Clcnkb;-0.0143290163272026;0.302277937146215;0.651332710696078;-0.0415330655618683;0.0128962624893198
Ttc39c;-0.014331751027219;0.302185664420068;0.651317509578282;-0.0415357961049733;0.0128935276824051
Zfp354a;-0.0143393125763982;0.301930624362378;0.650837587557033;-0.0415433461580197;0.0128859658355278
Dapk3;-0.0143394187568578;0.301927044069741;0.650837587557033;-0.0415434521770267;0.0128858596508657
Rnf212b;-0.0143408502430456;0.301878778628868;0.650837587557033;-0.0415448814865094;0.0128844281079614
Gm12319;-0.0143420300202811;0.301839003921407;0.650837587557033;-0.0415460594697026;0.0128832482838984
Mrpl41;-0.0143425679966508;0.301820867881466;0.650837587557033;-0.0415465966279669;0.0128827102861504
Vps33a;-0.014342727631815;0.301815486465417;0.650837587557033;-0.0415467560203695;0.0128825506446394
Gatd1;-0.0143429261251617;0.301808795201172;0.650837587557033;-0.0415469542118599;0.0128823521433992
Pla2g4c;-0.0143454744319027;0.301722899861544;0.650837587557033;-0.0415494986431056;0.0128798037351283
Asb1;-0.0143500524223602;0.301568631184583;0.650685219781441;-0.0415540696704142;0.0128752255613856
Ubap1;-0.0143518624853798;0.301507650340317;0.650623475181559;-0.0415558769800038;0.0128734154255831
Syn2;-0.0143521943212357;0.301496471713392;0.650623475181559;-0.0415562083110585;0.0128730835763647
Commd1;-0.0143542101779096;0.301428569037354;0.650592497676393;-0.0415582211010075;0.0128710676383864
Enpp3;-0.0143554210537807;0.301387786452144;0.650574323101843;-0.0415594301346657;0.0128698567135714
Lrp4;-0.0143601863701201;0.30122732514293;0.650367620808541;-0.0415641882003326;0.0128650912038412
Gm13856;-0.0143744463373554;0.300747492621364;0.649610706368034;-0.0415784264629282;0.0128508306505054
Smim8;-0.0143759484340603;0.300696978340056;0.649610706368034;-0.0415799262726965;0.012849328491418
Gm16174;-0.0143759693441605;0.300696275190404;0.649610706368034;-0.0415799471509603;0.0128493075804485
Polr2a;-0.014376426113627;0.300680915552065;0.649610706368034;-0.0415804032249722;0.0128488507919873
Acot4;-0.0143795519043778;0.300575819627635;0.649588873572818;-0.0415835242562442;0.0128457248709461
Lcp1;-0.0143809389634887;0.300529191504855;0.649588873572818;-0.0415849092031824;0.0128443377538488
Cabp7;-0.0143836520034931;0.300438002428545;0.649500501432525;-0.0415876181115472;0.0128416246001221
2810459M11Rik;-0.0143867694843055;0.30033324229361;0.649343855649436;-0.0415907308443107;0.0128385069881395
Mpv17l2;-0.0143884968706621;0.300275205511737;0.64928820656152;-0.0415924555995608;0.0128367795288741
Afap1l1;-0.0143913170451576;0.300180469260211;0.649153181318636;-0.0415952714780973;0.0128339592349964
Tnfrsf19;-0.014392398011341;0.300144162361138;0.649153181318636;-0.0415963507975352;0.0128328782229392
Ascl2;-0.0143944364836883;0.30007570323369;0.649153181318636;-0.0415983861642979;0.0128308396639107
Lgals9;-0.0143986170629179;0.299935337122435;0.648972132404727;-0.0416025603737663;0.0128266589062037
Cluap1;-0.0144013863487945;0.29984238035498;0.648840836628221;-0.0416053254396833;0.0128238895015765
Egfem1;-0.0144038326237354;0.299760282090061;0.6487402514811;-0.0416077679865362;0.0128214431213887
Tnks2;-0.0144061811975667;0.299681476826951;0.648702135097685;-0.0416101129808685;0.0128190944462074
Lrrc20;-0.01441073426511;0.299528740188958;0.648476902906444;-0.0416146591081552;0.0128145411813258
Spef1l;-0.0144126302476857;0.299465153104087;0.648443340462244;-0.0416165522003459;0.0128126451162417
Wipf2;-0.0144151902436986;0.299379310753185;0.648397143295765;-0.0416191082933895;0.0128100850085137
Gm47431;-0.0144182833861966;0.299275612712036;0.648336761120601;-0.0416221967196082;0.0128069917305585
A930007I19Rik;-0.0144185316232013;0.299267291569831;0.648336761120601;-0.0416224445780902;0.0128067434826603
Grip2;-0.0144203786124471;0.299205383566519;0.648336761120601;-0.0416242887508602;0.0128048964122562
Eqtn;-0.0144280523352074;0.298948264639155;0.647882380771985;-0.0416319507699679;0.0127972223503169
Rab3il1;-0.0144332591409483;0.298773887226098;0.647644107710401;-0.0416371496326765;0.0127920153126085
Plekha2;-0.0144342165808791;0.298741829678532;0.647644107710401;-0.0416381056118632;0.0127910578298622
Caskin1;-0.0144360143465574;0.298681642068601;0.647583806137304;-0.041639900634597;0.0127892599836552
Ints9;-0.0144378026913874;0.298621777889846;0.647523848659214;-0.0416416862506822;0.012787471558544
3300002A11Rik;-0.014440746795101;0.298523242555879;0.647380015652734;-0.0416446258617584;0.0127845273222861
