moscot driver genes epsilon cells;Epsilon_pull_corr;Epsilon_pull_pval;Epsilon_pull_qval;Epsilon_pull_ci_low;Epsilon_pull_ci_high
Cyb561d1;-0.0155435664713476;0.263135443453012;0.692274208778302;-0.0427457295302189;0.0116816247873142
Mpnd;-0.0155444134031664;0.263109428761121;0.692274208778302;-0.0427465751188028;0.0116807777664062
Rab3il1;-0.0155447596544856;0.26309879368005;0.692274208778302;-0.0427469208209558;0.0116804314786534
Csf1;-0.0155454761209539;0.263076788412666;0.692274208778302;-0.0427476361510636;0.0116797149367755
Aopep;-0.0155507507007135;0.262914826146557;0.692165629914124;-0.0427529023641521;0.0116744398009952
Gm41231;-0.0155515410753974;0.262890562677865;0.692165629914124;-0.0427536914849936;0.0116736493428632
Alg14;-0.0155536656246998;0.262825349453658;0.692111343996188;-0.0427558126637642;0.0116715245690814
Anapc5;-0.0155544668271324;0.2628007593751;0.692111343996188;-0.0427566125950502;0.0116707232819302
Cntn5;-0.0155611949598313;0.262594325759997;0.691774830396178;-0.0427633300518637;0.0116639944364227
Podxl;-0.0155636075406134;0.262520329853171;0.69167053617802;-0.0427657388038766;0.0116615815994404
Kcnu1;-0.015564311577024;0.262498739170408;0.69167053617802;-0.0427664417229208;0.011660877488206
Gask1a;-0.0155678457496219;0.262390375230782;0.691509401319403;-0.0427699702860756;0.0116573429395943
Rnf7;-0.0155724158277193;0.262250294406055;0.691321488125482;-0.0427745331095333;0.0116527723742605
Foxm1;-0.0155726464628505;0.262243226408062;0.691321488125482;-0.0427747633785193;0.0116525417145101
Erf;-0.0155762316183273;0.26213337336638;0.691285216421927;-0.0427783428420045;0.0116489561759626
Nell1;-0.0155795498927219;0.26203172617159;0.691107818319009;-0.0427816558475004;0.0116456375463895
Zbtb33;-0.0155843153325922;0.261885796237558;0.690914441729151;-0.0427864137195539;0.0116408715953911
Napsa;-0.0155860955219869;0.261831296698744;0.690914441729151;-0.0427881910815799;0.0116390912147407
Gm3739;-0.0155878735869853;0.261776870018098;0.690914441729151;-0.0427899663224118;0.0116373129585425
Gm29427;-0.0155891116819612;0.261738976469608;0.690914441729151;-0.0427912024507741;0.0116360747303295
Rab17;-0.0155925864209996;0.261632647687525;0.690914441729151;-0.0427946716700261;0.0116325996169125
Map1s;-0.0155935333228341;0.261603677184851;0.690914441729151;-0.0427956170675487;0.011631652612942
Tcf19;-0.0156003251347675;0.26139594636641;0.690518095900649;-0.0428023980881259;0.0116248600669893
Gm49016;-0.0156035962566206;0.261295938220833;0.690518095900649;-0.0428056640116734;0.0116215885907159
4930473A02Rik;-0.0156077524726649;0.261168908201798;0.690371934461637;-0.0428098136220253;0.0116174319235124
Kank3;-0.015607813466615;0.261167044308905;0.690371934461637;-0.0428098745190276;0.0116173709229343
Mybbp1a;-0.015608784277556;0.261137378873052;0.690371934461637;-0.0428108437868693;0.0116164000064726
Med21;-0.0156106186980335;0.261081330153858;0.690371934461637;-0.0428126752914047;0.0116145653864655
Moxd1;-0.0156109344147783;0.261071684611486;0.690371934461637;-0.0428129905062767;0.0116142496353617
Slc43a3;-0.0156119219300454;0.26104151637223;0.690371934461637;-0.0428139764517253;0.0116132620125899
Psme4;-0.01561334346316;0.260998093273943;0.690371934461637;-0.0428153957249852;0.0116118403246284
Lrrc39;-0.0156146076202107;0.260959481684836;0.690371934461637;-0.0428166578722747;0.0116105760297811
E2f7;-0.0156190249332507;0.260824593162395;0.690278672504427;-0.0428210681619732;0.0116061582345588
Gm26802;-0.0156203695896858;0.260783541864131;0.690260900868286;-0.0428224106802507;0.0116048134311335
Gm973;-0.0156245588061064;0.260655677038018;0.690095635745069;-0.0428265932347084;0.0116006237561402
Cbx8;-0.0156270070663238;0.260580970401628;0.690095635745069;-0.0428290376011024;0.0115981752274814
Mxd4;-0.0156324892232678;0.260413740620062;0.689939191309348;-0.0428345110377962;0.0115926924682579
Gm35549;-0.0156389780355085;0.260215899392003;0.689666476661495;-0.0428409895264299;0.0115862029410292
Trip10;-0.0156397855788021;0.260191285005016;0.689666476661495;-0.0428417957847737;0.0115853953085937
Gm29010;-0.0156409792634444;0.260154903756527;0.689666476661495;-0.0428429875699793;0.0115842014921196
Angptl4;-0.0156434735510568;0.260078893951946;0.689666476661495;-0.0428454778883361;0.011581706928785
Aen;-0.0156482146485532;0.259934458231551;0.689465947200009;-0.0428502114402101;0.0115769653062665
Setdb1;-0.0156541170827621;0.259754720409696;0.689171063005955;-0.042856104478782;0.0115710622167199
Gm45820;-0.0156600004033369;0.259575650242103;0.688786866000134;-0.0428619784322618;0.011565178241041
4933432K03Rik;-0.0156603323283486;0.259565550013597;0.688786866000134;-0.0428623098287449;0.0115648462790134
Gstk1;-0.0156644790682201;0.259439390765976;0.68869801565673;-0.0428664499652037;0.0115606990761973
Lrmp;-0.0156684892804674;0.259317425578843;0.688556096474902;-0.0428704537905611;0.0115566884153565
Polr2l;-0.0156716333127959;0.259221831850028;0.688436086891238;-0.0428735928149156;0.0115535440307152
Naa16;-0.0156741841548947;0.25914429189315;0.688369146396406;-0.0428761395935092;0.0115509929023794
Mtmr3;-0.0156746634051073;0.259129725539327;0.688369146396406;-0.0428766180802342;0.0115505135983493
BC055324;-0.0156756496385026;0.259099751698405;0.688369146396406;-0.0428776027424339;0.0115495272541653
1700018L02Rik;-0.0156791585806129;0.258993126559996;0.688240426072122;-0.0428811060939235;0.0115460179174478
Stag1;-0.0156799224386758;0.258969919469612;0.688240426072122;-0.0428818687348811;0.0115452539733945
Ermp1;-0.0156803644283496;0.258956491854781;0.688240426072122;-0.0428823100202893;0.0115448119339496
Sh3rf1;-0.0156837470386323;0.258853744361596;0.688142928180532;-0.0428856872403745;0.0115414289424096
Dpf2;-0.0156938911879594;0.258545783042915;0.687506068321657;-0.0428958152212483;0.0115312836459886
Ooep;-0.0156949820972473;0.258512679779767;0.687506068321657;-0.0428969043914358;0.0115301926130076
Fmo2;-0.0157068852327723;0.258151674098703;0.686969858123295;-0.042908788547078;0.0115182881236289
Npm3;-0.0157069208585275;0.258150594143413;0.686969858123295;-0.0429088241160154;0.0115182524938101
Art1;-0.0157069730058961;0.258149013359365;0.686969858123295;-0.0429088761802165;0.0115182003404932
Alas2;-0.0157074377734267;0.258134924793388;0.686969858123295;-0.0429093402065038;0.0115177355199416
Ifrd1;-0.0157103619505423;0.258046296010296;0.686969858123295;-0.0429122597196716;0.0115148110089635
Srrm4os;-0.0157118362668851;0.258001619006439;0.686969858123295;-0.0429137316843615;0.0115133365241167
Toe1;-0.0157134105495796;0.257953918588245;0.686969858123295;-0.0429153034558183;0.011511762061362
Taco1os;-0.015718026501904;0.257814091495604;0.686923350740376;-0.0429199120441695;0.0115071455803054
Ss18l1;-0.015718926776485;0.257786826373467;0.686923350740376;-0.0429208108823795;0.0115062452024675
B230334C09Rik;-0.0157205015513705;0.25773913858711;0.686905727564189;-0.0429223831446356;0.0115046702468573
Armcx5;-0.015725209956183;0.257596593802422;0.686616855636448;-0.0429270840361568;0.0114999613008922
Srp54b;-0.0157367895218396;0.257246260372895;0.686228977212886;-0.0429386451189565;0.0114883803992208
Abhd10;-0.01573822408895;0.257202881349145;0.686228977212886;-0.042940077395759;0.0114869456660859
Septin4;-0.0157391406244558;0.257175169432526;0.686228977212886;-0.0429409924679435;0.0114860290244495
Tsen2;-0.0157418927764964;0.257091969165591;0.686181605965996;-0.042943740225682;0.0114832765534473
Gm35438-1;-0.0157427998487743;0.257064551569242;0.686181605965996;-0.0429446458495668;0.0114823693759536
Myo3b;-0.0157461493660858;0.256963325048905;0.686111531871185;-0.0429479900180556;0.0114790194697266
Tgm5;-0.0157513829994669;0.256805213605871;0.685962690555254;-0.0429532152926608;0.01147378522744
Crls1;-0.0157514891837359;0.256802006409482;0.685962690555254;-0.0429533213073247;0.0114736790308016
Dab1;-0.0157519302033275;0.25678868612325;0.685962690555254;-0.0429537616224815;0.011473237959829
Preb;-0.0157522384071948;0.256779377606616;0.685962690555254;-0.0429540693340526;0.0114729297200482
Veph1;-0.0157567573341125;0.256642921759397;0.685893732535119;-0.042958581042264;0.0114684102659665
9330159F19Rik;-0.0157640986106181;0.256421348099587;0.685663798015006;-0.0429659105891691;0.0114610681306791
Tufm;-0.0157645869390273;0.256406614133205;0.685663798015006;-0.0429663981372427;0.0114605797450411
Tamm41;-0.0157648326168975;0.256399201701546;0.685663798015006;-0.0429666434225214;0.0114603340383743
Focad;-0.0157731896850165;0.256147146311909;0.685388803714671;-0.0429749871341513;0.0114519759887391
Rccd1;-0.0157735587386789;0.256136019347145;0.685388803714671;-0.0429753555978948;0.0114516068916446
Adprm;-0.0157740099405367;0.256122416071;0.685388803714671;-0.0429758060785127;0.011451155636677
Phf2;-0.0157747698040977;0.256099508092938;0.685388803714671;-0.0429765647274175;0.0114503956836493
Zxdb;-0.0157755351064597;0.256076437586804;0.685388803714671;-0.0429773288063975;0.0114496302911485
Kat14;-0.0157769787860457;0.25603292091496;0.685388803714671;-0.0429787701780879;0.0114481864414363
Tnfrsf19;-0.0157805193644528;0.255926219398961;0.685388803714671;-0.0429823050959749;0.0114446454453194
Gm29296;-0.0157877378296785;0.25570877401509;0.685127746771339;-0.0429895120185282;0.0114374261263594
Gm13075;-0.0157888078127278;0.255676553313265;0.685127746771339;-0.0429905802903824;0.0114363560165207
Gm46516;-0.0157888631730674;0.255674886308458;0.685127746771339;-0.042990635562184;0.0114363006496194
Kcnab2;-0.015789938366601;0.255642511689559;0.685127746771339;-0.0429917090361236;0.0114352253286129
Ddx24;-0.0157937462978828;0.255527875864077;0.685056151413211;-0.0429955108767445;0.0114314169453638
Cmtr1;-0.0158021009593116;0.255276488202213;0.684573351340108;-0.043003852172407;0.011423061289544
Siah1a;-0.0158075175449168;0.255113597661146;0.684353970347215;-0.0430092600905458;0.0114176440572127
Knstrn;-0.0158092244869374;0.255062280534902;0.684307623861356;-0.043010964300836;0.0114159369110566
Pcyt2;-0.0158098356717933;0.255043907753519;0.684307623861356;-0.0430115745075345;0.0114153256530697
Sft2d2;-0.0158134397973493;0.254935583115962;0.684241659196288;-0.0430151728645341;0.01141172109585
Zmat4;-0.0158156476289095;0.254869240917644;0.68419131612987;-0.0430173771620173;0.0114095129995098
Arv1;-0.0158194041116364;0.254756391538112;0.684034692011577;-0.0430211276311319;0.0114057560656668
Helz;-0.015820679699708;0.254718079199606;0.684023182761112;-0.0430224011769881;0.0114044803242349
Naa60;-0.0158212248757089;0.254701706038708;0.684023182761112;-0.0430229454801357;0.0114039350826621
Cd72;-0.0158244437971651;0.25460504773512;0.683965959935929;-0.043026159247613;0.0114007157737146
Klhdc9;-0.0158268103076867;0.254534002038381;0.683943472414756;-0.0430285219686351;0.0113983489779544
Gm9895;-0.0158289193522643;0.254470697419938;0.683943472414756;-0.0430306276357377;0.0113962396789138
