moscot driver genes Alpha;Alpha_pull_corr;Alpha_pull_pval;Alpha_pull_qval;Alpha_pull_ci_low;Alpha_pull_ci_high
Lipg;-0.109330797918476;0.00000000000000275;0.000000000000039;-0.136145874992667;-0.0823556404868863
Carhsp1;-0.109341329275525;0.00000000000000273;0.0000000000000388;-0.136156336185671;-0.0823662269610146
Glce;-0.109418995759919;0.00000000000000261;0.0000000000000372;-0.136233485040717;-0.0824443001099588
Rpl36;-0.109448285882077;0.00000000000000256;0.0000000000000366;-0.136262579866458;-0.0824737436822449
Gtf2b;-0.109470504546592;0.00000000000000253;0.0000000000000362;-0.13628465035374;-0.0824960787811287
Kif16b;-0.1094919470056;0.0000000000000025;0.0000000000000358;-0.136305949786824;-0.0825176336325826
Phlda1;-0.10955059386312;0.00000000000000242;0.0000000000000346;-0.136364205330268;-0.0825765880214306
Krtap17-1;-0.109698918287921;0.00000000000000221;0.0000000000000318;-0.136511539250665;-0.0827256910696888
Slc28a3;-0.109978565553596;0.00000000000000188;0.0000000000000271;-0.136789315817075;-0.0830068096177921
Nedd8;-0.110018831123744;0.00000000000000184;0.0000000000000265;-0.1368293116836;-0.0830472873870196
Map1lc3b;-0.110076576044301;0.00000000000000177;0.0000000000000257;-0.136886669669182;-0.0831053367779602
Sec11a;-0.110118807477335;0.00000000000000173;0.0000000000000251;-0.136928618005612;-0.0831477909996309
Zfp358;-0.110257764948144;0.00000000000000159;0.0000000000000231;-0.137066643302258;-0.0832874822207879
Raph1;-0.110278713190158;0.00000000000000157;0.0000000000000229;-0.137087450926013;-0.0833085411697348
Afap1;-0.110306793203546;0.00000000000000155;0.0000000000000225;-0.137115342410932;-0.0833367696177125
Dpysl5;-0.110320438547967;0.00000000000000154;0.0000000000000223;-0.137128896125522;-0.0833504871088191
Hipk2;-0.110474489983483;0.0000000000000014;0.0000000000000205;-0.137281912394099;-0.0835053537656643
Akr1a1;-0.110553231885156;0.00000000000000134;0.0000000000000195;-0.137360124686077;-0.083584512862955
Cyb5r3;-0.110630603504339;0.00000000000000128;0.0000000000000187;-0.137436975586345;-0.0836622947491597
Hmgb2;-0.11094135898914;0.00000000000000106;0.0000000000000156;-0.137745636403741;-0.0839747013415426
Rnf150;-0.111053933095404;0.000000000000000995;0.0000000000000146;-0.137857450412395;-0.0840878748851595
Celsr2;-0.1111298951012;0.000000000000000951;0.000000000000014;-0.13793289913855;-0.0841642417684025
Hs6st1;-0.111152727757696;0.000000000000000938;0.0000000000000138;-0.137955577452671;-0.0841871961848612
Col2a1;-0.111157459715856;0.000000000000000936;0.0000000000000138;-0.1379602774206;-0.0841919533807666
Rpl13a;-0.111289190818756;0.000000000000000865;0.0000000000000128;-0.138091117475643;-0.0843243875606882
Drap1;-0.111352541451019;0.000000000000000833;0.0000000000000123;-0.138154039262129;-0.0843880766480269
Fcf1;-0.111401565832398;0.000000000000000809;0.000000000000012;-0.138202731629361;-0.0844373630967278
Mia;-0.111478757411362;0.000000000000000773;0.0000000000000114;-0.138279400171223;-0.0845149675825047
Rplp1;-0.111603554741076;0.000000000000000717;0.0000000000000106;-0.13840335121586;-0.0846404331597086
Celsr1;-0.11187514108732;0.00000000000000061;0.00000000000000907;-0.138673092958646;-0.0849134767139921
Commd3;-0.111922114967897;0.000000000000000593;0.00000000000000882;-0.138719747391201;-0.0849607030456751
Cct2;-0.111945837041203;0.000000000000000585;0.00000000000000871;-0.138743308096262;-0.0849845526542419
Fuca1;-0.11194731952515;0.000000000000000584;0.00000000000000871;-0.138744780494677;-0.0849860431093852
Serinc1;-0.112036427731009;0.000000000000000554;0.00000000000000827;-0.138833282268207;-0.0850756306644632
Cecr2;-0.112060534943075;0.000000000000000546;0.00000000000000816;-0.138857225343339;-0.0850998676339318
Ccng2;-0.112191862192256;0.000000000000000505;0.00000000000000755;-0.138987657884525;-0.0852319023141914
Foxo6;-0.112233655873107;0.000000000000000492;0.00000000000000737;-0.139029166637832;-0.0852739213270476
Fgfr4;-0.112344094971936;0.00000000000000046;0.0000000000000069;-0.139138852367283;-0.08538495632343
H2az1;-0.112486308838813;0.000000000000000423;0.00000000000000634;-0.139280095142187;-0.0855279385216931
Wipi1;-0.112493669762647;0.000000000000000421;0.00000000000000632;-0.139287405773076;-0.0855353392442274
Slc36a1;-0.112531199010857;0.000000000000000411;0.00000000000000618;-0.139324678560185;-0.0855730714500786
Scube1;-0.112639838753003;0.000000000000000385;0.00000000000000579;-0.139432575470243;-0.0856822991503314
Ube2r2;-0.112655465417976;0.000000000000000382;0.00000000000000574;-0.139448095234429;-0.085698010440098
Smad5;-0.112770771403939;0.000000000000000356;0.00000000000000538;-0.139562612014309;-0.0858139412696661
Rgs16;-0.112977862811601;0.000000000000000314;0.00000000000000477;-0.13976828419573;-0.08602215673937
Hnrnpd;-0.113001613696823;0.00000000000000031;0.0000000000000047;-0.139791872165066;-0.0860460366914563
Pbrm1;-0.11308726627427;0.000000000000000294;0.00000000000000447;-0.139876936968055;-0.0861321549786831
Zfpm1;-0.113172647808188;0.000000000000000279;0.00000000000000425;-0.139961732193937;-0.086218001149562
Mtcl1;-0.113185152494655;0.000000000000000277;0.00000000000000422;-0.139974150978753;-0.0862305739187674
Sox9;-0.113242670604588;0.000000000000000268;0.00000000000000408;-0.140031273856232;-0.0862884053010941
Syncrip;-0.113406510612071;0.000000000000000242;0.00000000000000372;-0.140193987068925;-0.086453138658857
Chn2;-0.1137969801043;0.000000000000000191;0.00000000000000294;-0.140581765309648;-0.0868457431582198
Pou3f1;-0.113934281675407;0.000000000000000176;0.00000000000000271;-0.140718118597757;-0.0869837974556079
Tmod3;-0.114024673178125;0.000000000000000166;0.00000000000000256;-0.140807885250533;-0.0870746850753227
Ddah2;-0.114039190286959;0.000000000000000165;0.00000000000000254;-0.140822301965811;-0.0870892819036409
Serf2;-0.114269355809589;0.000000000000000143;0.00000000000000222;-0.141050874253343;-0.0873207129071165
Aldh1b1;-0.114288031021671;0.000000000000000142;0.00000000000000219;-0.141069420067994;-0.0873394909256029
Sox11;-0.114393744202252;0.000000000000000133;0.00000000000000206;-0.141174400425222;-0.0874457864146579
Eif5b;-0.114454923463502;0.000000000000000128;0.00000000000000199;-0.141235155305354;-0.0875073029549193
Eif2s2;-0.114468833716447;0.000000000000000127;0.00000000000000197;-0.141248969039143;-0.0875212899232546
F2r;-0.114549802320185;0.000000000000000121;0.00000000000000188;-0.141329375618522;-0.0876027052817716
Baiap2;-0.114555040937695;0.00000000000000012;0.00000000000000187;-0.141334577861242;-0.0876079728164331
Pabpc1;-0.114587224940008;0.000000000000000118;0.00000000000000184;-0.141366538358715;-0.0876403345074002
Iqgap1;-0.114596260204129;0.000000000000000117;0.00000000000000183;-0.141375510866557;-0.0876494196656582
Ube2m;-0.114630731506316;0.000000000000000115;0.0000000000000018;-0.141409742700833;-0.0876840813649265
Litaf;-0.114736897053842;0.000000000000000108;0.00000000000000168;-0.141515170326974;-0.087790833711919
Nop53;-0.114753253622569;0.000000000000000107;0.00000000000000167;-0.141531413152634;-0.08780728074189
Strap;-0.114919329700494;0.0000000000000000963;0.00000000000000151;-0.141696333526281;-0.0879742761480294
2410018L13Rik;-0.114932955602518;0.0000000000000000955;0.0000000000000015;-0.141709864541242;-0.0879879775446202
Myo1e;-0.115117582826274;0.0000000000000000852;0.00000000000000134;-0.141893205085095;-0.0881736287040017
Ndufa4;-0.115216906941716;0.0000000000000000802;0.00000000000000126;-0.141991836243936;-0.0882735044416294
Susd6;-0.115241389097041;0.000000000000000079;0.00000000000000125;-0.14201614751243;-0.0882981226481666
Rps27;-0.115445940085447;0.0000000000000000696;0.0000000000000011;-0.142219269460976;-0.0885038116451596
Supt4a;-0.11552927877415;0.0000000000000000661;0.00000000000000105;-0.14230202528011;-0.0885876146430245
Uqcrh;-0.115560310898752;0.0000000000000000648;0.00000000000000103;-0.142332840270854;-0.0886188197559674
Cstb;-0.115679715885363;0.0000000000000000602;0.000000000000000958;-0.142451409288751;-0.0887388908579953
Tpst2;-0.115774251087156;0.0000000000000000568;0.000000000000000906;-0.142545282093239;-0.088833953991397
Slc24a2;-0.115831577401959;0.0000000000000000548;0.000000000000000875;-0.142602206494566;-0.0888916006839152
Mafa;-0.115846161894813;0.0000000000000000543;0.000000000000000867;-0.142616688707617;-0.0889062667134494
Tmem44;-0.115993842522788;0.0000000000000000496;0.000000000000000793;-0.142763333018278;-0.0890547736289809
Homer2;-0.116001847586817;0.0000000000000000493;0.00000000000000079;-0.142771281874898;-0.0890628235163483
Safb;-0.116218330672663;0.0000000000000000431;0.000000000000000694;-0.142986243619332;-0.0892805201061751
Rpl36a;-0.116220475251058;0.0000000000000000431;0.000000000000000693;-0.142988373114005;-0.0892826767189593
Rpl3;-0.116397268663361;0.0000000000000000386;0.000000000000000622;-0.143163922211489;-0.0894604630833729
Ncs1;-0.116685154493716;0.0000000000000000322;0.000000000000000521;-0.143449778227404;-0.0897499694848182
Igbp1;-0.117041957288588;0.0000000000000000258;0.000000000000000419;-0.143804059093236;-0.0901087871159103
Rph3al;-0.117319784781784;0.0000000000000000217;0.000000000000000353;-0.144079918114883;-0.0903881883202316
Psmd8;-0.117382273282959;0.0000000000000000208;0.000000000000000341;-0.144141963297757;-0.0904510313619212
Pcyt1b;-0.117468131481026;0.0000000000000000197;0.000000000000000323;-0.144227212040449;-0.0905373770427506
Tmsb4x;-0.11746967872965;0.0000000000000000197;0.000000000000000323;-0.144228748302448;-0.0905389330800045
Aplp2;-0.117493020930712;0.0000000000000000194;0.000000000000000318;-0.144251924740738;-0.0905624078846094
Eif3m;-0.117828990617607;0.0000000000000000157;0.000000000000000259;-0.14458550531358;-0.0909002894801628
Plk3;-0.118127200559002;0.000000000000000013;0.000000000000000216;-0.144881589559382;-0.0912002016440151
Nptx1;-0.118138088924671;0.0000000000000000129;0.000000000000000214;-0.1448924002201;-0.0912111522543718
Slc2a2;-0.118429484065826;0.0000000000000000108;0.000000000000000179;-0.145181713443469;-0.0915042156110297
Rps17;-0.11871618767314;0.00000000000000000897;0.00000000000000015;-0.145466364187486;-0.0917925651272694
Pdap1;-0.118749314182743;0.00000000000000000879;0.000000000000000147;-0.145499253218308;-0.0918258821006281
Mob4;-0.118773729659233;0.00000000000000000865;0.000000000000000145;-0.14552349362621;-0.0918504379946165
Plscr3;-0.118815453745561;0.00000000000000000842;0.000000000000000141;-0.145564918460058;-0.0918924021189543
Ptprg;-0.119190787534175;0.00000000000000000663;0.000000000000000112;-0.145937556072068;-0.092269899496333
Rbm3;-0.119476484823589;0.00000000000000000553;0.0000000000000000931;-0.146221195993427;-0.0925572488575486
Doc2b;-0.119535272021882;0.00000000000000000532;0.0000000000000000899;-0.146279559306874;-0.0926163765546603
Mrfap1;-0.119573347332284;0.0000000000000000052;0.0000000000000000878;-0.146317359976067;-0.0926546725007418
Pbx3;-0.119637654934147;0.00000000000000000499;0.0000000000000000844;-0.146381203543102;-0.0927193529278556
Evl;-0.11996605031049;0.00000000000000000404;0.0000000000000000686;-0.14670722578979;-0.0930496557285402
Khdrbs1;-0.12010339172179;0.0000000000000000037;0.0000000000000000631;-0.146843572988622;-0.0931877966192488
Mcm7;-0.120320724906984;0.00000000000000000322;0.000000000000000055;-0.14705933082585;-0.0934063970420895
Tet3;-0.120351754946944;0.00000000000000000315;0.000000000000000054;-0.147090135735792;-0.0934376082253175
Zfp608;-0.120355040844566;0.00000000000000000315;0.0000000000000000539;-0.14709339779044;-0.0934409133080369
Rps15;-0.120492024567009;0.00000000000000000288;0.0000000000000000495;-0.147229387020581;-0.0935786973537759
Pard3b;-0.120602715013454;0.00000000000000000268;0.0000000000000000463;-0.147339273123675;-0.0936900352589194
Fam110a;-0.120810986431466;0.00000000000000000234;0.0000000000000000406;-0.147546029327078;-0.0938995267382607
Ntn4;-0.120917614434021;0.00000000000000000219;0.000000000000000038;-0.147651880686063;-0.094006780293791
Rps2;-0.121054247977512;0.000000000000000002;0.0000000000000000348;-0.147787518140218;-0.0941442163363891
Dpysl4;-0.121216648278505;0.0000000000000000018;0.0000000000000000314;-0.147948733198453;-0.0943075718082098
Fgfr3;-0.121220464269908;0.0000000000000000018;0.0000000000000000314;-0.147952521322603;-0.0943114102611075
C130021I20Rik;-0.121410376892439;0.00000000000000000159;0.0000000000000000278;-0.14814104606871;-0.0945024417483401
Dmpk;-0.121484149957343;0.00000000000000000151;0.0000000000000000266;-0.148214279478096;-0.0945766499795132
Tcf3;-0.121653762795659;0.00000000000000000136;0.0000000000000000239;-0.148382650473956;-0.0947472644496615
Frzb;-0.12183134224289;0.00000000000000000121;0.0000000000000000214;-0.148558928089718;-0.0949258942685156
Gm27033;-0.122021483843245;0.00000000000000000107;0.0000000000000000189;-0.148747673882697;-0.0951171624657173
Bzw2;-0.122038770103064;0.00000000000000000106;0.0000000000000000187;-0.148764833149528;-0.0951345512458486
Gm32585;-0.122146692794864;0.000000000000000000983;0.0000000000000000175;-0.148871962626604;-0.095243114370312
Hmgn2;-0.122357762799382;0.000000000000000000856;0.0000000000000000153;-0.149081479486733;-0.0954554387519686
Hnrnpu;-0.122461413225289;0.0000000000000000008;0.0000000000000000143;-0.149184366329487;-0.0955597060627273
Chmp1b;-0.122748720686451;0.000000000000000000663;0.0000000000000000119;-0.149469554198123;-0.0958487265461653
Lurap1l;-0.122820932698747;0.000000000000000000632;0.0000000000000000113;-0.149541232771759;-0.0959213698236848
Ncor2;-0.122901156725921;0.000000000000000000599;0.0000000000000000108;-0.149620863845257;-0.0960020733014978
Midn;-0.123056580048924;0.000000000000000000541;0.00000000000000000973;-0.149775137413545;-0.0961584265022625
Asxl3;-0.123082867743357;0.000000000000000000532;0.00000000000000000957;-0.14980123051432;-0.0961848716038338
Spint1;-0.123154599684513;0.000000000000000000507;0.00000000000000000914;-0.149872431273172;-0.0962570332592802
Ptk2;-0.123223477221317;0.000000000000000000485;0.00000000000000000874;-0.14994079850403;-0.096326323676998
Gm31615;-0.123240751059108;0.000000000000000000479;0.00000000000000000865;-0.149957944321819;-0.0963437011023229
Tmem184a;-0.123260890953535;0.000000000000000000473;0.00000000000000000855;-0.149977934935013;-0.0963639617921193
Abcc4;-0.123891844215929;0.000000000000000000312;0.00000000000000000565;-0.150604200373868;-0.0969987106832066
