moscot driver genes epsilon progenitors;Eps_progenitors_pull_corr;Eps_progenitors_pull_pval;Eps_progenitors_pull_qval;Eps_progenitors_pull_ci_low;Eps_progenitors_pull_ci_high
Rps5;0.141499230814764;0.00000000000000000000000113;0.000000000000000000000194;0.114720845936682;0.168072125542827
Drap1;0.140735622365625;0.00000000000000000000000201;0.000000000000000000000339;0.113951907249134;0.167314911356187
Rpl9;0.139470063183191;0.00000000000000000000000521;0.000000000000000000000851;0.112677584705548;0.16605988058878
Rpl13;0.139400853873264;0.00000000000000000000000549;0.000000000000000000000882;0.112607898697561;0.165991244559363
BC035044;0.139360258039507;0.00000000000000000000000565;0.000000000000000000000902;0.112567023371529;0.165950984872632
Ptprk;0.139158201517605;0.00000000000000000000000658;0.00000000000000000000104;0.112363577089341;0.165750600127481
Krtap17-1;0.138977753067257;0.00000000000000000000000753;0.00000000000000000000117;0.112181889399597;0.165571642816621
Rpl24;0.138976792028552;0.00000000000000000000000753;0.00000000000000000000117;0.112180921765704;0.165570689714791
Spock2;0.138680341484359;0.00000000000000000000000939;0.00000000000000000000144;0.111882439236626;0.165276685078292
Rpl5;0.138586291783364;0.0000000000000000000000101;0.00000000000000000000153;0.111787745893544;0.165183410360103
Cacna2d1;0.138506332516805;0.0000000000000000000000107;0.00000000000000000000162;0.111707239797494;0.165104109594981
Ifitm2;0.138314261208915;0.0000000000000000000000123;0.00000000000000000000185;0.111513856379971;0.164913618677661
Marcksl1;0.138095738580219;0.0000000000000000000000145;0.00000000000000000000214;0.111293843411231;0.164696891671693
Rplp0;0.137751799632315;0.0000000000000000000000187;0.00000000000000000000275;0.110947564096657;0.16435577370216
Rps19;0.137569020175499;0.0000000000000000000000214;0.00000000000000000000312;0.110763543547238;0.164174490808336
Dock4;0.137262752803776;0.0000000000000000000000268;0.00000000000000000000388;0.110455200706498;0.163870727066281
Rpsa;0.137066274361816;0.000000000000000000000031;0.00000000000000000000445;0.110257393514612;0.163675852110633
Rpl23;0.137044693231862;0.0000000000000000000000315;0.00000000000000000000449;0.110235666564633;0.163654446980529
Ly6e;0.137014123055141;0.0000000000000000000000322;0.00000000000000000000456;0.11020488987428;0.16362412606884
Eef1b2;0.136737457751371;0.0000000000000000000000395;0.00000000000000000000551;0.109926357925075;0.16334971436966
Pde1c;0.136693800402216;0.0000000000000000000000408;0.00000000000000000000565;0.109882406406869;0.1633064122596
Tecr;0.136066638649935;0.0000000000000000000000645;0.00000000000000000000889;0.109251030326842;0.162684342394864
Sox4;0.135846768366685;0.0000000000000000000000758;0.0000000000000000000104;0.109029687707563;0.162466252215129
Kcnb2;0.135349611523251;0.000000000000000000000109;0.0000000000000000000148;0.10852921151502;0.161973110840258
Rps6ka1;0.135131611900018;0.000000000000000000000127;0.0000000000000000000171;0.108309760669439;0.16175686777645
Rpl37;0.135016506787049;0.000000000000000000000139;0.0000000000000000000184;0.108193890356839;0.161642689105948
Rps16;0.134352371748581;0.000000000000000000000224;0.0000000000000000000294;0.107525354491931;0.160983885545023
Mfap4;0.133730508368988;0.00000000000000000000035;0.0000000000000000000457;0.106899392387701;0.160366992783352
Rps7;0.133485827002846;0.000000000000000000000417;0.0000000000000000000538;0.106653104148248;0.160124261475945
Fau;0.133196106186784;0.000000000000000000000513;0.0000000000000000000657;0.106361484933014;0.159836845507759
Rpl23a;0.132607887782684;0.00000000000000000000078;0.0000000000000000000993;0.105769426421115;0.159253292727134
Adam11;0.13226615032764;0.000000000000000000000995;0.000000000000000000126;0.105425466715831;0.158914257309803
Lmna;0.13201355983832;0.00000000000000000000119;0.000000000000000000149;0.105171237808891;0.158663659954576
Rps27a;0.131985447946514;0.00000000000000000000121;0.000000000000000000152;0.105142943787447;0.158635769674975
Rps11;0.131872903778354;0.00000000000000000000131;0.000000000000000000163;0.105029670910133;0.158524112291186
Tmem184c;0.131720397655492;0.00000000000000000000146;0.000000000000000000181;0.104876178440952;0.158372806742568
Mfng;0.13135306466895;0.0000000000000000000019;0.000000000000000000232;0.104506474947287;0.158008360373678
Rps26;0.131132328241451;0.00000000000000000000222;0.00000000000000000027;0.104284317612064;0.157789355068978
Nptx1;0.130722914329927;0.00000000000000000000295;0.000000000000000000358;0.103872275345539;0.157383145038334
Tead2;0.130611986453883;0.00000000000000000000319;0.000000000000000000382;0.103760636921725;0.157273083678375
Dop1b;0.129779324974777;0.00000000000000000000571;0.000000000000000000679;0.102922663435058;0.156446905411858
Numbl;0.129713132941151;0.00000000000000000000597;0.000000000000000000707;0.102856050761512;0.156381227156917
Rpl27;0.12948738532159;0.00000000000000000000699;0.000000000000000000817;0.102628870363206;0.156157230003381
Eef1a1;0.128934035663257;0.0000000000000000000103;0.00000000000000000118;0.102072020547147;0.155608159461538
Rps15;0.128251253621507;0.0000000000000000000164;0.00000000000000000185;0.101384942836556;0.154930634734618
Nek6;0.128032888727076;0.0000000000000000000191;0.00000000000000000214;0.101165209525701;0.154713945919022
mt-Co3;0.12774443158518;0.0000000000000000000232;0.00000000000000000259;0.100874948742194;0.154427698919858
Hes6;0.127552453462533;0.0000000000000000000265;0.00000000000000000294;0.100681772769292;0.154237189240261
Zbtb18;0.127279523361977;0.0000000000000000000319;0.00000000000000000353;0.100407143204995;0.153966343369788
Gprc5b;0.127160505461669;0.0000000000000000000346;0.0000000000000000038;0.100287385493753;0.153848233093651
Rps15a;0.127072913682385;0.0000000000000000000367;0.00000000000000000401;0.100199249744556;0.153761308797441
Ptma;0.126992217799743;0.0000000000000000000388;0.00000000000000000422;0.100118053090724;0.153681227482912
Sema3g;0.126981296512676;0.0000000000000000000391;0.00000000000000000423;0.100107064057366;0.153670389343845
Zfp423;0.126746731638603;0.0000000000000000000459;0.00000000000000000493;0.099871045726728;0.15343760875312
Lrrtm3;0.126740174620439;0.0000000000000000000461;0.00000000000000000493;0.0998644481221431;0.153431101570187
Cbfa2t2;0.126548740673882;0.0000000000000000000525;0.00000000000000000558;0.0996718302855771;0.153241121556547
Fgd6;0.126323052334929;0.0000000000000000000611;0.00000000000000000647;0.0994447488035191;0.153017144776877
Kcnq4;0.126127679161454;0.0000000000000000000697;0.00000000000000000734;0.0992481718791252;0.15282325104601
Amotl2;0.125929701198793;0.0000000000000000000797;0.00000000000000000835;0.0990489762568519;0.152626770153913
Pla2g2f;0.125527054243667;0.000000000000000000105;0.0000000000000000108;0.098643859475587;0.152227161425256
Rps24;0.125284263557039;0.000000000000000000123;0.0000000000000000126;0.0983995838235229;0.151986198529227
Rpl29;0.124942035283767;0.000000000000000000155;0.0000000000000000156;0.0980552679027563;0.151646541247821
Ajap1;0.124703801903044;0.000000000000000000181;0.0000000000000000182;0.0978155850601269;0.151410093873492
Btg2;0.12458657563117;0.000000000000000000196;0.0000000000000000196;0.0976976467040327;0.151293745310641
Rpl7;0.124550256268542;0.000000000000000000201;0.00000000000000002;0.0976611068747743;0.15125769773206
Rpl10a;0.124360679205378;0.000000000000000000228;0.0000000000000000226;0.0974703802133179;0.151069538153634
Rpl19;0.12368812236869;0.000000000000000000357;0.0000000000000000349;0.0967937609139782;0.150401994472211
Sh3bgrl3;0.123682506214829;0.000000000000000000358;0.0000000000000000349;0.0967881109413689;0.150396420077908
Rpl30;0.123553169421105;0.00000000000000000039;0.0000000000000000379;0.0966579958009106;0.150268044512793
Rps28;0.123445973907752;0.000000000000000000419;0.0000000000000000403;0.0965501558833603;0.15016164499172
Trim9;0.123371215075327;0.00000000000000000044;0.0000000000000000421;0.0964749480131013;0.150087440923082
Upp1;0.123117091579728;0.00000000000000000052;0.0000000000000000493;0.0962193004247823;0.149835200954277
Slco4a1;0.122777396094972;0.00000000000000000065;0.0000000000000000614;0.0958775731759165;0.149498017811635
Rps18;0.122533979890325;0.000000000000000000763;0.0000000000000000717;0.095632704966133;0.149256398058211
Mmd2;0.122388502746662;0.000000000000000000839;0.0000000000000000781;0.0954863615892387;0.149111993036006
Cdk4;0.122354455774893;0.000000000000000000858;0.0000000000000000795;0.0954521120551429;0.149078196815264
Rpl12;0.122067700959561;0.00000000000000000104;0.0000000000000000955;0.0951636537204675;0.148793551430348
Rps2;0.122049939481039;0.00000000000000000105;0.0000000000000000962;0.0951457868752322;0.148775920463444
Rpl18;0.121809495789493;0.00000000000000000123;0.000000000000000111;0.0949039185012097;0.148537241883872
Rpl14;0.121511993492946;0.00000000000000000149;0.000000000000000134;0.0946046578339189;0.148241919259941
Spint2;0.121349894216484;0.00000000000000000165;0.000000000000000148;0.094441602525402;0.148081005609385
Pdlim4;0.121061937964362;0.00000000000000000199;0.000000000000000178;0.0941519515198513;0.147795152035438
Rpl4;0.120972731094958;0.00000000000000000211;0.000000000000000188;0.0940622205517472;0.147706595655124
Tmem200a;0.12031278401162;0.00000000000000000323;0.000000000000000285;0.0933984097988652;0.147051447535158
Pbx1;0.120107867111096;0.00000000000000000369;0.000000000000000322;0.0931922980777198;0.146848015963555
Cnksr3;0.119714765833173;0.00000000000000000475;0.000000000000000411;0.0927969111791646;0.146457757726731
Kcnj5;0.119580576619538;0.00000000000000000517;0.000000000000000446;0.0926619436886715;0.146324537108891
Iffo2;0.119563776758925;0.00000000000000000523;0.000000000000000449;0.0926450464611179;0.146307858443606
Wnt3;0.118821823673212;0.00000000000000000839;0.000000000000000697;0.0918988087011124;0.145571242693215
Efcc1;0.118536684087312;0.0000000000000000101;0.000000000000000829;0.0916120305182133;0.145288146406692
Mxi1;0.118519240100024;0.0000000000000000102;0.000000000000000831;0.0915944864314297;0.145270827280163
Rpl11;0.118423155024642;0.0000000000000000108;0.00000000000000088;0.0914978502870043;0.145175429669705
Prox1;0.11841020604666;0.0000000000000000109;0.000000000000000883;0.0914848270825626;0.14516257330042
Rpl22;0.11825405466057;0.000000000000000012;0.000000000000000967;0.0913277813267486;0.145007537968853
Trmt9b;0.118070087435383;0.0000000000000000135;0.00000000000000108;0.0911427621328322;0.14482488391962
Rpl28;0.117824160889287;0.0000000000000000158;0.00000000000000126;0.0908954322232988;0.144580709973027
Rpl7a;0.117666431421311;0.0000000000000000174;0.00000000000000138;0.0907368044311932;0.144424102851426
Rplp1;0.117521168514114;0.0000000000000000191;0.00000000000000151;0.0905907154100117;0.144279872397283
D030025P21Rik;0.117166434448448;0.0000000000000000239;0.00000000000000188;0.0902339688332954;0.143927654818127
Cdkn1c;0.117074690643637;0.0000000000000000253;0.00000000000000198;0.0901417056636974;0.143836560741098
Fam53b;0.116467981921783;0.0000000000000000369;0.00000000000000289;0.0895315739801837;0.143234137301326
Rpl21;0.116437417742357;0.0000000000000000376;0.00000000000000293;0.0895008378970135;0.143203788476875
Gm31615;0.116282594660014;0.0000000000000000414;0.00000000000000322;0.0893451448231219;0.143050055503458
Rpl8;0.116123591516052;0.0000000000000000457;0.00000000000000354;0.0891852495689851;0.142892170555768
Rpl15;0.11513304850701;0.0000000000000000844;0.00000000000000645;0.0881891802417889;0.141908562901045
Cldn6;0.114979864234029;0.0000000000000000927;0.00000000000000706;0.0880351461522555;0.14175644643733
Rpl39;0.11494756251438;0.0000000000000000946;0.00000000000000718;0.0880026653976763;0.141724369723445
Trp53cor1;0.114834278476052;0.000000000000000101;0.00000000000000767;0.0878887539261096;0.141611874349199
Rpl10;0.114503589296679;0.000000000000000124;0.00000000000000935;0.0875562372278124;0.14128348341504
Rcor2;0.114414833140117;0.000000000000000131;0.0000000000000098;0.0874669915918464;0.141195343098601
Plk3;0.114221753296426;0.000000000000000148;0.000000000000011;0.0872728484303671;0.141003601485037
Rpl35a;0.113921509350078;0.000000000000000177;0.0000000000000132;0.0869709550650896;0.140705434528257
Igsf21;0.113915056909143;0.000000000000000178;0.0000000000000132;0.0869644672313822;0.140699026669871
Tbc1d8;0.113727646101511;0.000000000000000199;0.0000000000000147;0.0867760294400364;0.140512909780954
Dmpk;0.113702246095352;0.000000000000000203;0.0000000000000149;0.0867504903939739;0.140487684995444
Gsg1l2;0.113452157654444;0.000000000000000236;0.0000000000000172;0.0864990348577723;0.140239319920198
Bmpr1b;0.113250887372767;0.000000000000000266;0.0000000000000193;0.0862966668367302;0.140039434148795
Shank3;0.113203789887926;0.000000000000000274;0.0000000000000198;0.0862493128007097;0.139992660325755
Tmem184a;0.112876719564587;0.000000000000000334;0.0000000000000239;0.0859204642073434;0.13966783438627
Fat1;0.11277446447503;0.000000000000000355;0.0000000000000253;0.0858176543655884;0.139566279796514
Rps10;0.112223793871225;0.000000000000000495;0.000000000000035;0.0852640061452139;0.139019371878429
Rasgrp3;0.112171456224003;0.000000000000000511;0.000000000000036;0.0852113863613316;0.138967390999325
Zc3h12c;0.111972441806314;0.000000000000000575;0.0000000000000403;0.0850113004893741;0.138769731847668
Btf3;0.111900212199661;0.000000000000000601;0.0000000000000419;0.0849386825506074;0.138697993588542
Svil;0.11174772195222;0.000000000000000658;0.0000000000000456;0.0847853734018847;0.138546539744273
Rpl27a;0.111720062369552;0.000000000000000669;0.0000000000000462;0.0847575654188392;0.138519068016235
Rpl26;0.111706340751612;0.000000000000000675;0.0000000000000465;0.084743770196674;0.138505439575628
Pard3;0.111679567640977;0.000000000000000686;0.000000000000047;0.0847168535019718;0.138478848239918
Rfwd3;0.111668657488616;0.00000000000000069;0.0000000000000472;0.0847058848497999;0.138468012150503
Obscn;0.111656003325364;0.000000000000000695;0.0000000000000474;0.0846931628436038;0.138455443881278
Rpl6;0.111577703678438;0.000000000000000729;0.0000000000000495;0.084614443603162;0.138377675525344
Rps20;0.11129609617716;0.000000000000000862;0.0000000000000581;0.084331329800741;0.138097976099418
Gabbr2;0.111118109243403;0.000000000000000958;0.000000000000064;0.084152393071229;0.13792119293886
Rps25;0.111018091210062;0.00000000000000102;0.0000000000000677;0.0840518420725819;0.137821850604718
Rps27;0.110993634994236;0.00000000000000103;0.0000000000000684;0.084027255620668;0.137797559527496
Gm15567;0.1108952723632;0.00000000000000109;0.0000000000000723;0.0839283695131148;0.137699860756472
Pclo;0.110867363712132;0.00000000000000111;0.0000000000000733;0.0839003124316021;0.13767214036891
Rpl38;0.110837008497988;0.00000000000000113;0.0000000000000744;0.0838697958236628;0.137641989874389
Lrrn2;0.110689375169764;0.00000000000000124;0.0000000000000809;0.0837213782740038;0.137495351496764
Dennd2a;0.110387210220203;0.00000000000000148;0.0000000000000955;0.0834176119686121;0.137195219274663
Rplp2;0.11005281125229;0.0000000000000018;0.000000000000116;0.0830814466596852;0.136863064141157
Rpl32;0.1100070063783;0.00000000000000185;0.000000000000118;0.0830354003160763;0.136817566150787
Rps13;0.109976899792807;0.00000000000000188;0.00000000000012;0.0830051350803797;0.136787661211868
Lama5;0.109862476189515;0.00000000000000201;0.000000000000128;0.0828901089623041;0.136674003544182
Hnrnpa1;0.109766812001299;0.00000000000000213;0.000000000000135;0.0827939415914385;0.136578979176882
Tmem176b;0.109680457754473;0.00000000000000224;0.000000000000142;0.0827071335625733;0.136493202060527
Lingo1;0.109512385264478;0.00000000000000247;0.000000000000155;0.0825381790437996;0.136326251694939
Ret;0.109460981023892;0.00000000000000255;0.000000000000159;0.0824865053481795;0.136275190347084
Insm1;0.109018791784715;0.0000000000000033;0.000000000000203;0.0820420041946356;0.13583594485357
Nono;0.108504704583341;0.00000000000000444;0.000000000000271;0.0815252426636613;0.135325266784034
Rph3al;0.108394737354277;0.00000000000000474;0.000000000000288;0.0814147052580874;0.135216026944483
Gdap1l1;0.108371782893128;0.0000000000000048;0.000000000000291;0.0813916318625336;0.135193224235711
Ptprs;0.108144122958456;0.00000000000000548;0.000000000000329;0.0811627939146301;0.134967067826915
H3f3b;0.108049327296897;0.00000000000000579;0.000000000000346;0.0810675085772009;0.134872897396618
Cct5;0.10797568349103;0.00000000000000604;0.00000000000036;0.0809934846977531;0.134799738979058
mt-Co1;0.107703618680925;0.00000000000000706;0.00000000000042;0.0807200183499133;0.134529464819548
Rps12;0.10769100274479;0.00000000000000711;0.000000000000422;0.0807073375215295;0.134516931820961
Ddit4;0.10759062681542;0.00000000000000754;0.000000000000446;0.0806064456024338;0.134417215460207
Agap3;0.107480921367805;0.00000000000000803;0.000000000000471;0.0804961768384528;0.134308230263917
Gm43738;0.10722860191168;0.00000000000000928;0.000000000000542;0.0802425642770068;0.134057564902712
Lgi3;0.107123956936691;0.00000000000000985;0.000000000000574;0.080137384034748;0.133953604926768
Naca;0.106632642028257;0.000000000000013;0.000000000000756;0.0796435640462331;0.133465498237928
Gpx2;0.106506555134839;0.000000000000014;0.000000000000805;0.0795168364062888;0.133340232575718
Lrpap1;0.106329524189692;0.0000000000000155;0.000000000000886;0.0793389073002379;0.133164353224438
Fstl1;0.105897954224245;0.0000000000000198;0.00000000000113;0.0789051549847633;0.132735583557486
Bmp1;0.105861375836205;0.0000000000000202;0.00000000000115;0.0788683920980643;0.132699242051362
Col9a3;0.105778888320432;0.0000000000000212;0.00000000000119;0.0787854887908842;0.132617288460511
Rps21;0.105362378528235;0.0000000000000268;0.00000000000151;0.0783668852172677;0.132203469046847
Rpl35;0.104978663573773;0.0000000000000333;0.00000000000186;0.0779812497642782;0.131822224357347
Swt1;0.104352246974802;0.0000000000000472;0.00000000000261;0.0773517153012587;0.131199823413773
Fuca1;0.104321524399864;0.000000000000048;0.00000000000264;0.0773208403646713;0.131169297241999
Stk36;0.104213729186656;0.000000000000051;0.00000000000279;0.0772125109751464;0.131062190738934
Pou3f1;0.104160402082525;0.0000000000000526;0.00000000000286;0.0771589198456748;0.131009204113169
Gm28172;0.104034854124326;0.0000000000000564;0.00000000000305;0.077032750908899;0.130884457137236
Slc16a5;0.103742557122077;0.0000000000000663;0.00000000000356;0.0767390115133387;0.130594021663918
Rybp;0.103620068416099;0.000000000000071;0.00000000000379;0.0766159197580378;0.130472311671834
Padi1;0.103151824389495;0.0000000000000919;0.00000000000488;0.07614537801072;0.130007037015342
Casz1;0.102922644081734;0.000000000000104;0.00000000000552;0.0759150774764557;0.129779305743698
Actg1;0.102615618046951;0.000000000000123;0.00000000000652;0.0756065552233491;0.129474216498947
Clta;0.102335282300747;0.000000000000144;0.00000000000754;0.0753248578440603;0.129195644732965
Rpl36a;0.102066409138983;0.000000000000167;0.00000000000869;0.0750546827750402;0.128928459441251
Prex1;0.101958189409042;0.000000000000177;0.00000000000919;0.0749459401550593;0.128820917967423
Galk2;0.101912736255225;0.000000000000181;0.0000000000094;0.0749002675748159;0.128775749498191
Nhlh1;0.10188025969848;0.000000000000185;0.00000000000954;0.0748676343059629;0.128743476282055
Sema5a;0.101842577091408;0.000000000000188;0.00000000000971;0.0748297699380626;0.128706029540141
Dll3;0.101806559397448;0.000000000000192;0.00000000000988;0.0747935785867356;0.128670237218612
Clmp;0.101730236024308;0.0000000000002;0.0000000000102;0.0747168874597422;0.128594391190123
Commd3;0.101727996015507;0.000000000000201;0.0000000000102;0.0747146366625881;0.128592165186126
Marcks;0.101674442194219;0.000000000000206;0.0000000000105;0.0746608249968026;0.128538946109163
Mpc1;0.101607886008931;0.000000000000214;0.0000000000109;0.0745939485840521;0.128472805725328
Shisal1;0.101549648978807;0.000000000000221;0.0000000000112;0.0745354315524574;0.128414932327728
Wrap73;0.101286603145694;0.000000000000255;0.0000000000129;0.0742711233226698;0.128153526675296
Susd6;0.101035203112108;0.000000000000292;0.0000000000146;0.0740185203294507;0.127903690717955
Gm19708;0.100966085173446;0.000000000000303;0.0000000000152;0.0739490722661538;0.127835002196426
Inppl1;0.100708871806947;0.000000000000348;0.0000000000173;0.0736906326860157;0.127579384585231
Ppp1r14b;0.100692877297689;0.000000000000351;0.0000000000174;0.073674562045955;0.127563489188245
Fez1;0.100514195014963;0.000000000000387;0.0000000000191;0.0734950302237418;0.127385913197489
Sin3b;0.100257135557867;0.000000000000444;0.0000000000218;0.0732367516571256;0.127130442274279
Aopep;0.0999579963685891;0.000000000000521;0.0000000000255;0.0729361983571914;0.126833147167589
Rasl11b;0.0994675862517748;0.000000000000677;0.0000000000329;0.072443480559416;0.126345749801466
Tmem114;0.0991464170368018;0.000000000000803;0.0000000000389;0.0721208071936769;0.126026546602136
Lamp5;0.0987057920088085;0.00000000000101;0.0000000000489;0.0716781277648715;0.125588609773835
Cacna1c;0.0982909573542318;0.00000000000126;0.0000000000599;0.0712613686871562;0.125176296399803
A330009N23Rik;0.0981901054935068;0.00000000000133;0.000000000063;0.0711600503994389;0.125076056092834
Megf10;0.098076604066;0.00000000000141;0.0000000000668;0.0710460247094031;0.124963242268076
9330117O12Rik;0.0980291501983492;0.00000000000145;0.0000000000683;0.0709983518619997;0.124916075674499
Gm29683;0.0979222941839435;0.00000000000153;0.0000000000721;0.0708910032038874;0.124809866095262
Lmod2;0.0979034209482898;0.00000000000155;0.0000000000726;0.07087204302106;0.124791106970932
Chchd2;0.0975627362864202;0.00000000000185;0.0000000000861;0.0705297922165089;0.124452478850632
Cox4i1;0.0975552142241627;0.00000000000185;0.0000000000863;0.0705222356468082;0.124445002124595
Top1;0.0975244510195271;0.00000000000188;0.0000000000875;0.0704913313483348;0.124414424301082
Rps17;0.0974907451603576;0.00000000000192;0.0000000000886;0.0704574709585741;0.124380921497031
Rpl34;0.0974004183059072;0.00000000000201;0.0000000000927;0.0703667302915405;0.124291138498768
Gm32585;0.0973730972198747;0.00000000000204;0.0000000000938;0.0703392841280993;0.124263981825712
Ncs1;0.0972577689236225;0.00000000000217;0.0000000000994;0.070223428303731;0.124149347108751
Tubb3;0.097104568952374;0.00000000000234;0.000000000107;0.0700695287018146;0.123997067365247
Rpl3;0.0970204594120622;0.00000000000245;0.000000000112;0.0699850355989222;0.123913462507891
Rab7b;0.0967685347756157;0.00000000000279;0.000000000126;0.0697319644379735;0.12366304721179
Rpl36;0.096664858752544;0.00000000000295;0.000000000133;0.0696278175897123;0.123559991341496
Krt19;0.0964564905123875;0.00000000000328;0.000000000147;0.069418504866904;0.123352867730734
Rbmxl1;0.096295066731689;0.00000000000356;0.000000000159;0.069256351027912;0.123192406558897
Alpl;0.0959979464428083;0.00000000000415;0.000000000185;0.0689578907121955;0.122897054392982
Mycbp2;0.095988428020025;0.00000000000417;0.000000000185;0.0689483294408818;0.122887592534285
Plppr3;0.0956500376249626;0.00000000000496;0.00000000022;0.0686084189608975;0.122551209877409
Casp6;0.0955641388525772;0.00000000000519;0.000000000229;0.0685221353213965;0.122465819776073
Smarce1;0.0955442396159197;0.00000000000524;0.000000000231;0.0685021469844636;0.122446038320899
Adgrb3;0.0954985694168264;0.00000000000536;0.000000000235;0.0684562723758325;0.122400638358078
Scin;0.0954454781141845;0.00000000000551;0.000000000241;0.0684029435922011;0.122347861061792
Plch2;0.0954155461467206;0.0000000000056;0.000000000245;0.0683728778051443;0.122318106058665
Nfic;0.0952471560720036;0.0000000000061;0.000000000266;0.0682037358089427;0.122150710641575
Cadm1;0.0951338224069455;0.00000000000646;0.000000000281;0.0680898969440783;0.122038045561558
Smarcad1;0.0950800369440461;0.00000000000664;0.000000000288;0.0680358719717618;0.121984577150623
Rab15;0.0950354341106607;0.00000000000679;0.000000000293;0.0679910706399746;0.121940237121436
Pmepa1;0.0947025630671659;0.00000000000804;0.000000000345;0.0676567216467989;0.121609323994919
Eif3f;0.0946245181936944;0.00000000000837;0.000000000356;0.0675783311326524;0.121531737308656
St8sia2;0.0946047215027398;0.00000000000845;0.000000000359;0.0675584468203386;0.121512056788181
Csf3;0.0944297644049252;0.00000000000924;0.000000000392;0.0673827162857558;0.12133812544984
Spint1;0.0943962646448394;0.00000000000939;0.000000000398;0.067349068623947;0.121304821907681
Tmem132d;0.0942979403101186;0.00000000000987;0.000000000417;0.0672503105417453;0.121207073137597
Mpzl1;0.0941328898195231;0.0000000000107;0.00000000045;0.0670845331397782;0.121042987635562
Ano1;0.0940332134082285;0.0000000000113;0.000000000471;0.0669844184593241;0.120943893282769
Cdk2ap1;0.0940145041314436;0.0000000000114;0.000000000475;0.0669656269800656;0.120925293198664
Mycl;0.0940106654604193;0.0000000000114;0.000000000475;0.0669617714455424;0.120921476928883
Bcl7a;0.0939718112937489;0.0000000000116;0.000000000483;0.0669227466357889;0.120882849457797
Stard10;0.0938463369945979;0.0000000000124;0.000000000513;0.0667967218329428;0.120758106684951
Elovl1;0.0935851417708942;0.0000000000141;0.000000000582;0.0665343834142438;0.120498431526423
Prdx2;0.0932846934766562;0.0000000000164;0.00000000067;0.0662326247479359;0.120199727181572
Atg4a;0.0932816950835784;0.0000000000164;0.00000000067;0.0662296133026355;0.120196746168079
Dpysl4;0.0931713356633718;0.0000000000174;0.000000000706;0.0661187738227434;0.120087026086454
Myef2;0.0928843866437546;0.00000000002;0.000000000811;0.0658305797094572;0.119801736353759
Arhgap27;0.0928303661834263;0.0000000000206;0.000000000831;0.0657763253550636;0.119748027770313
Psma2;0.0924656348170537;0.0000000000247;0.000000000992;0.0654100189859006;0.11938539798829
Snrk;0.0920955635009429;0.0000000000296;0.00000000117;0.0650383570603709;0.119017451684419
Ttyh2;0.0920082726720745;0.0000000000309;0.00000000122;0.0649506921395396;0.118930661016501
Fgf18;0.0919711226108336;0.0000000000315;0.00000000124;0.0649133829953782;0.118893723693709
Actb;0.0915999581854713;0.0000000000378;0.00000000148;0.0645406333337204;0.118524680636223
Lpar6;0.0914772123087161;0.0000000000401;0.00000000157;0.064417364873054;0.118402634669387
Pkib;0.0912662150334787;0.0000000000445;0.00000000173;0.0642054712181389;0.118192838621673
Pgm2l1;0.091233037482375;0.0000000000452;0.00000000175;0.0641721529408549;0.118159849734802
Nkain3;0.0912158398965925;0.0000000000456;0.00000000176;0.0641548824333884;0.118142749919747
Gm12153;0.0909587704110889;0.0000000000517;0.00000000199;0.0638967248467693;0.117887140007372
Uqcr10;0.0906963930484457;0.0000000000588;0.00000000226;0.0636332406510957;0.117626248674862
Ttc7;0.09054669242535;0.0000000000632;0.00000000242;0.0634829102096944;0.117477394247606
D030055H07Rik;0.0904698523220092;0.0000000000656;0.00000000251;0.0634057473027797;0.117400988019659
Rhobtb3;0.0901931828266165;0.000000000075;0.00000000285;0.0631279182050081;0.117125878089701
Pth1r;0.0900846405297905;0.000000000079;0.000000003;0.0630189221215317;0.117017946508812
Gm10076;0.0900685478302894;0.0000000000796;0.00000000301;0.063002762197667;0.117001944301129
Ccdc169;0.0899520833260494;0.0000000000842;0.00000000318;0.0628858116068887;0.116886134278543
Plcg1;0.0899304152330724;0.0000000000851;0.00000000321;0.0628640531600586;0.116864587870342
Rgs16;0.0895769003371411;0.000000000101;0.00000000378;0.062509067775397;0.116513054680006
Plekhg1;0.0894203003564313;0.000000000109;0.00000000407;0.0623518185866232;0.11635733039795
Glce;0.0890978510358011;0.000000000127;0.00000000472;0.0620280367376807;0.116036680025487
Igsf9;0.0889021115274759;0.000000000139;0.00000000515;0.0618314911109803;0.115842029811027
Rnf114;0.0887932994622847;0.000000000147;0.00000000541;0.0617222318305964;0.11573382239206
Asb2;0.0887242009093976;0.000000000152;0.00000000558;0.0616528496209953;0.115665107473625
Mfge8;0.0883708288313173;0.000000000179;0.00000000657;0.0612980310041599;0.11531369328224
Mex3a;0.0882855023305293;0.000000000187;0.00000000681;0.0612123562424499;0.115228838529009
Gm2861;0.0882544262546528;0.000000000189;0.00000000689;0.0611811534283798;0.115197934166815
Arhgef10l;0.0882386527212094;0.000000000191;0.00000000693;0.0611653155856594;0.115182247771508
mt-Co2;0.0881768928619125;0.000000000197;0.00000000712;0.0611033040603301;0.11512082896448
Cecr2;0.0877989046883284;0.000000000235;0.00000000849;0.0607237801718109;0.114744923640441
Nphs2;0.0876885942463031;0.000000000247;0.00000000893;0.06061302302903;0.114635219593613
Col11a2;0.0872607654028509;0.000000000302;0.0000000109;0.0601834680053447;0.114209736380087
Dnm1;0.0867996595172349;0.000000000375;0.0000000134;0.0597205129040585;0.113751147500252
